city,year,page,line_no,organization_name,category,sub_category,line,address,description
Rochester,1909,13953739,3,German Methodist Episcopal Church,Churches,,"German Methodist Episcopal Church-W Fifth s e cor Prospect. Organized 1859. Membership, 58. Sunday services, 10:30 a. m., 7:30 p. m. Sunday school, 11:30 a. m. Prayer meeting, Wednesday, 2:30 p. m. Pastor, Rev. F. C. Schulz, r 221 W Fifth.",,
Rochester,1909,13953739,4,First-Zumbro,Churches,,"First-Zumbro s e cor Prospect. Organized 1861. Membership, 240. Sunday services, 10:30 a. m. and 7:30 p. m. Sunday school, 12 m. Y. P. S. C. E., 6:30 p. m. Prayer meeting, Wednesday, 7:30 p. m. Pastor, Rev. Robert K. Wharton, r 316 W Zumbro.",,
Rochester,1909,13953739,5,Grace Universalist Church,Churches,,"Grace Universalist Church-Zumbro n e cor Franklin. Organized April, 1867. Membership, 167. Sunday services, 10:30 a. m. and 7:30 p. m. Sunday school, 12 m. Y. P. C. U. meets first Monday of each month; L. S. C. first Wednesday of each month.",,
Rochester,1909,13953739,6,Antelope Club,Clubs,,"CLUBS. Antelope Club-228½ S Broadway. Pres., Charles McDermott; Sec., Nevin Pollock; Treas., Edgar Gerry.",,
Rochester,1909,13953739,7,North Side Association of Rochester,Civic Organizations,,"North Side Association of Rochester-216½ S Broadway. Pres., Wm. Hagedorn; Sec. and Treas., Henry Radke.",,
Rochester,1909,13953739,1,Rochester Automobile Club,Clubs,,"Rochester Automobile Club-Pres., Jacob Grassle; Sec. and Treas., Paul C. Fuller, 215 S Broadway.",,
Rochester,1909,13953739,2,Rochester Driving Club,Clubs,,"Rochester Driving Club-Pres. W. E. Cudmore; Vice-Pres., John Craig; Sec., T. H. Tollefson; Treas., Henry Weber.",,
Rochester,1909,13953739,3,Rochester Game and Fish League,Civic Organizations,,"Rochester Game and Fish League-215 S Broadway. Pres., Jacob Grassle; Sec., W. A. Britzius; Treas., H. E. Gerry.",,
Rochester,1909,13953739,4,Surgeons' Club (Scientific),Clubs,,"Surgeons' Club (Scientific)-Y. M. C. A. Bldg. Organized June, 1906. Meets daily at 3:30 p. m. for the discussion and study of surgery. Dr. John E. Crewe, Sec. and Treas.",,
Rochester,1909,13953739,5,Women's Club Rest Room,Welfare Organizations,,"Women's Club Rest Room-220 S Main. Pres., Mrs. Martha J. Butler; Sec. and Treas., Mrs. Viola G. Fowler.",,
Rochester,1909,13953739,6,Public Board of Education,Civic Organizations,,"Public Board of Education-Pres., S. C. Furlow; members, C. M. Johnson, E. E. Bratager and C. H. Elliott; clerk, A. C. Gooding; Supt. of Schools, L. S. Overholt; supervisor of music and drawing, Margaret M. Shuttleworth.",,
Rochester,1909,13953739,7,Central School,Uncategorized,,"Central School-Bet Zumbro and Fourth, Franklin and Prospect. Teachers, Isabel Jones, Emily Willson, Flora Crawford, Minette Miller, Charlotte Tischauser, Margaret Hanrahan, Nellie Rice, Madge Blethen, Mary Whiting, Anna Thurber, Rhoda Emery, Pearl E. Storing.",,
Rochester,1909,13953739,8,Hawthorne School,Uncategorized,,"Hawthorne School-E s Kansas bet Lake and Winona. Teachers, Ervilla C. Hostetter, Frances Halloran, Mabel Leonard, Nellie Jacobson.",,
Rochester,1909,13953740,5,Academy of Our Lady of Lourdes,Benevolent and Fraternal,,"Academy of Our Lady of Lourdes-Conducted by the Sisters of St. Francis, n s W Fifth bet Hunter and Clark. Sister M. Lucia directress.",,
Rochester,1909,13953740,6,German Evangelical Lutheran School,Benevolent and Fraternal,,"German Evangelical Lutheran School-Franklin s e cor Seventh. Teacher, Benjamin Stellwagen.",,
Rochester,1909,13953740,7,Rochester Business College,Civic Organizations,,"Rochester Business College-18-20 E Zumbro (James C. Sevesen, Wm. R. Quamme, Frank W. Kalfash).",,
Rochester,1909,13953740,8,St. John Parochial School,Benevolent and Fraternal,,St. John Parochial School-Es Clark bet Fifth and Sixth. Rev. John Cumminsky in charge.,,
Rochester,1909,13953740,9,Rochester Commercial Club,Civic Organizations,,"Rochester Commercial Club-21212 S Main. Meets third Tuesday of each month. Pres., Wesley A. Britzius; First Vice-Pres., John W. Peck; Second Vice-Pres., Norman O. Baker; Sec., Warren H. Brown; Treas., Herman Gunn.",,
Rochester,1909,13953740,10,Rochester Merchants' Association,Civic Organizations,,"Rochester Merchants' Association-Meets second Tuesday of each month at City Hall. Pres., W. H. Hendricks; Vice-Pres., C. D. Morse; Sec., D. H. Holt; Treas., F. A. Poole.",,
Rochester,1909,13953740,1,EXPRESS COMPANIES,Uncategorized,,EXPRESS COMPANIES.,,
Rochester,1909,13953740,2,American Express Co.,Uncategorized,,"American Express Co.-17 S Broadway. Acting Agt., R. N. Rowland.",,
Rochester,1909,13953740,3,"Wells, Fargo & Co. Express",Uncategorized,,"Wells, Fargo & Co. Express-17 W Zumbro. Agt., Charles C. Jacks.",,
Rochester,1909,13953740,4,GRAND ARMY OF THE REPUBLIC,Patriotic Organizations,,GRAND ARMY OF THE REPUBLIC.,,
Rochester,1909,13953740,5,Custer Post No. 44,Patriotic Organizations,,"Custer Post No. 44-Meets A. O. U. W. Hall first and third Friday evening of each month. Commander, N. F. Gilman; Senior Vice-Commander, C. M. Clough; Junior Vice-Commander, John Horn; Adjutant, H. M. Richardson; Quartermaster, E. R. Rogers; Sergeant, Robert Pelt; Chaplain, Wm. Pagenhart; Sergeant Major, D. A. Morrison; Officer of Day, Dallas Colvin; Quartermaster Sergeant, M. L. Dibble.",,
Rochester,1909,13953740,6,WOMEN'S RELIEF CORPS,Patriotic Organizations,,WOMEN'S RELIEF CORPS.,,
Rochester,1909,13953740,7,Custer Corps No. 44,Patriotic Organizations,,"Custer Corps No. 44-Meets A. O. U. W. Hall first and third Friday afternoon of each month. Pres., Mrs. May Stone; Senior Vice Pres., Mrs. Anna Gilman; Junior Vice-Pres., Mrs. Alice Webster; Chaplain, Mrs. Mary Vosburgh; Treas., Mrs. Josephine Seaman; Conductress, Mrs. Emma Rogers; Guard, Mrs. Sarah Horn.",,
Rochester,1909,13953740,8,LIBRARIES,Libraries,,LIBRARIES.,,
Rochester,1909,13953740,9,German Library Assn.,Libraries,,"German Library Assn.-21½ S Broadway. Established, April, 1872; 2,500 volumes. Pres., J. J. Aberwald; Sec., Frank Fakler; Treas., Meniard Fakler; Trustee, Robert Riebe.",,
Rochester,1909,13953740,10,Rochester Public Library,Libraries,,"Rochester Public Library-Zumbro sw cor Main. Established, 1886; 10,000 volumes. Librarian, Miss Louise M. Fernald; Asst. Librarian, Miss Edna M. Emerick.",,
Rochester,1909,13953741,2,Blakely Printing Co.,Uncategorized,,"DAILY POST AND RECORD, The—210 S Main. Daily; issued every day in the year except Sunday; $3.00 per year. Weekly; issued every Friday; $1.50 per year. Blakely Printing Co., Publrs. (See adv opp Daily Post and Record in Alphabetical.)",,
Rochester,1909,13953741,3,C. Elliot & Son,Uncategorized,,"OLMSTED COUNTY DEMOCRAT—111 S Broadway. Weekly; issued every Friday; $1.25 per year. C. Elliot & Son, Publrs. (See adv opp Rochester Daily Bulletin in Alphabetical.)",,
Rochester,1909,13953741,5,C. Elliot & Son,Uncategorized,,"ROCHESTER DAILY BULLETIN, The—111 S Broadway. Issued every day in the year except Sunday; $3.50 per year. C. Elliot & Son, Publrs. (See adv opp Rochester Daily Bulletin in Alphabetical.)",,
Rochester,1909,13953742,1,Ladies' Missionary Society (Baptist),Benevolent and Fraternal,,"Ladies' Missionary Society (Baptist) - Meets at homes of members, first Thursday of each month. Pres., Mrs. G. H. Gamble, r 209 W Fourth; Sec., Mrs. Louie Sheldon.",,
Rochester,1909,13953742,2,Men's Brotherhood (Baptist),Benevolent and Fraternal,,"Men's Brotherhood (Baptist) - Meets at church every Sunday at 12 m. Pres., E. O. Holland; Sec., S. T. Cadwell, r 738 W Fifth.",,
Rochester,1909,13953742,3,Parish Aid Society (Episcopal),Benevolent and Fraternal,,"Parish Aid Society (Episcopal) - Meets at homes of members, weekly. Pres., Mrs. Carrie W. Haines; Sec. and Treas., Mrs. Ella D. Kilbourne.",,
Rochester,1909,13953742,4,Presbyterian Brotherhood,Benevolent and Fraternal,,"Presbyterian Brotherhood - Meets third Thursday of each month at homes of members. Pres., Thomas Fraser; Sec., Baldwin Martin.",,
Rochester,1909,13953742,5,St. Elizabeth's Society,Benevolent and Fraternal,,"St. Elizabeth's Society - Meets at St. John's Catholic Church. Pres., Mrs. Fredericka Norton; Vice-Pres., Mrs. Eva Schmelzer; Sec., Magdelene Fakler; Treas., Mrs. Fredericka Moore.",,
Rochester,1909,13953742,6,St. Margaret's Guild,Benevolent and Fraternal,,"St. Margaret's Guild - Meets at homes of parishoners. Pres., Edith Bamber; Sec., Minnie McDermott; Treas., Marguerite Hendricks.",,
Rochester,1909,13953742,7,St. Joseph's Catholic Benevolent Society,Benevolent and Fraternal,,"St. Joseph's Catholic Benevolent Society - Meets fourth Sunday of each month at St. John's Catholic Church. Pres., J. J. Aberwald; Sec., Meniard Fakler.",,
Rochester,1909,13953742,8,Women's Auxiliary to the Board of Missions (Episcopal),Benevolent and Fraternal,,"Women's Auxiliary to the Board of Missions (Episcopal) - Meets every Thursday during Lent at homes of members. Pres., Mrs. La Verna Waldron; Sec., Mrs. Viola G. Fowler; Treas., Mrs. Lizzie S. McDermott.",,
Rochester,1909,13953742,9,Women's Home and Foreign Missionary Society (Presbyterian),Benevolent and Fraternal,,"Women's Home and Foreign Missionary Society (Presbyterian) - Meets third Friday of each month at homes of members. Pres., Mrs. Lillian Fraser; Sec., Mrs. Josephine R. Wharton.",,
Rochester,1909,13953742,10,Young Ladies' Missionary Society (Baptist),Benevolent and Fraternal,,"Young Ladies' Missionary Society (Baptist) - Meets at homes of members, third Thursday of each month. Pres., Martha Dorrity, r 420 W College; Sec., Mrs. L. P. Welch.",,
Rochester,1909,13953742,1,Young Ladies' Thursday Club of Presbyterian Church,Youth Organizations,,"Young Ladies' Thursday Club of Presbyterian Church -Meets third Thursday of each month at homes of mem- bers. Pres., Katherine Crawford; Sec., Miss Scott.",,
Rochester,1909,13953742,2,Young Men's Christian Assn,Youth Organizations,,"Young Men's Christian Assn-110-112 W Zumbro. Pres., Kerry Conley; Vice-Pres., E. A. Knowlton; Rec. Sec., L. S. Overholt; Treas., A. C. Gooding; Gen. Sec., H. Chase Ballou; Physical Director, C. Arthur Nichols.",,
Rochester,1909,13953742,3,Young People's Guild,Youth Organizations,,"Young People's Guild-Meets at homes of members. Pres., Olive Wilson; Sec., Bessie Graham; Treas., Seneca Seaman.",,
Rochester,1909,13953742,6,Olmstead County Agricultural Society,Civic Organizations,,"Olmstead County Agricultural Society-Court House. Organized, 1909. Fair held in September. Pres., G. F. Howard; Vice-Pres., J. F. Spencer, High Forest; Sec., F. E. Cutting Byron; Treas., Oscar V. Hanson.",,
Rochester,1909,13953742,7,Rochester Building & Loan Assn,Uncategorized,,"Rochester Building & Loan Assn-230 S Broadway. Inc, 1887. Pres., E. A. Knowlton; Vice-Pres., George Weber; Sec., T. H. Bliss; Treas., A. C. Gooding; Atty.. B. W. Eaton.",,
Rochester,1909,13953742,8,Rochester Firemen's Relief Assn,Benevolent and Fraternal,,"Rochester Firemen's Relief Assn-Inc, Feb. 26, 1891. Meets at Central Fire Station in March, May and Sep- tember. Pres., John A. Boylhart; Vice-Pres., Eugene Schwarz; Sec., J. Nels Hanson; Treas., Ernest Reiter.",,
Rochester,1909,13953743,1,GEO. P. KEITER'S,Uncategorized,,GEO. P. KEITER'S.,,
Rochester,1909,13953743,2,Ancient Order of Hibernians,Patriotic Organizations,,"Ancient Order of Hibernians. Olmsted Division No. I-Meets first and third Tuesday of each month in K. P. Hall. Pres., J. E. McGovern; Vice- Pres., J. W. Madden; Rec. Sec., G. F. Boyce; Fin. and Ins. Sec., P. J. Scanlan; Treas., T. R. Lawler.",,
Rochester,1909,13953743,3,Ladies' Auxiliary Olmsted Division No. 2,Benevolent and Fraternal,,"Ladies' Auxiliary Olmsted Division No. 2-Meets second and fourth Tuesday of each month in K. P. Hall. Pres., Mrs. Mary A. Madden; Vice-Pres., Mrs. Catherine Fogarty; Fin. Sec., Mary Iverson; Rec. and Ins. Sec., Mrs. Mary Gaffeney; Treas., Margaret Sullivan.",,
Rochester,1909,13953743,4,Ancient Order United Workmen,Benevolent and Fraternal,,"Ancient Order United Workmen. Ashler Lodge No. 23-Meets every Saturday evening in A. O. U. W. Hall. Dist. Dep., Paul Schulz; P. M. W., T. O. Giere; M. W., James E. Reagan; F., Wm. Enke; O., Henry Gebeler; G., Julius Hanson; Financier, Paul Schulz; Recorder, George E. McDermott; Receiver, Andrew Madeson.",,
Rochester,1909,13953743,5,Benevolent Protective Order of Elks,Benevolent and Fraternal,,"Benevolent Protective Order of Elks. Rochester Lodge No. 1091-Meets second and fourth Friday of each month in K. P. Hall. Exalted Ruler, W. R. Moore; Esteemed Leading Knight, E. L. Kalb; Esteemed Loyal Knight, Henry Blickle; Esteemed Lecturing Knight, C. P. Wegner; Sec., E. Schwarz; Treas., R. C. Nowell; Tyler, A. F. Fakler.",,
Rochester,1909,13953743,6,Daughters of Norway,Benevolent and Fraternal,,"Daughters of Norway. Bergen Lodge No. 22-Meets first and third Monday of each month, 7 to 8 p. m., in A. O. U. W. Hall. P. Pres., Mrs. Nora M. Giere; Pres., Mrs. Kaia Huybers; Vice-Pres., Mrs. Mary Hanson; Cer., Mrs. Mary Kitzman; Sec., Mrs. Antonette Foley; Fin. Sec., Mrs. Clara Popple; Treas., Ole Birkeland.",,
Rochester,1909,13953743,7,Degree of Honor,Benevolent and Fraternal,,Degree of Honor. Court of Honor-Meets second and fourth Monday of,,
Rochester,1909,13953743,2,A. O. U. W. Hall,Benevolent and Fraternal,,"each month in A. O. U. W. Hall. Chancellor, Mrs. E. May Stone; Vice-Chancellor, Agnew Donahue; Rec. Sec., D. P. Madden; Chaplain, Mrs. Neva B. Seeley; Conductor, W. G. Grau; Guard, Mrs. Alice Gould; Sentinel, W. H. Hendricks.",,
Rochester,1909,13953743,3,Equitable Fraternal Union,Benevolent and Fraternal,,"Equitable Fraternal Union-Meets first and third Tuesday of each month in A. O. U. W. Hall. Past Pres., Wm. Grau; Pres., G. A. Zamzow; Vice-Pres., Mrs. N. B. Seeley; Advisor, Mrs. Mabel Dunphy; Sec., A. J. Comstock; Treas., W. W. Churchill; Warden, Oscar Anderson; Inner Guard, Mrs. Anna Wentink.",,
Rochester,1909,13953743,4,Fraternal Order of Eagles,Benevolent and Fraternal,,"Fraternal Order of Eagles. Queen City Eyrie No. 1792-Meet first and third Wednesday of each month at A. O. U. W. Hall. P. W. P., Halvor Steene; W. P., W. H. Brown; V. P., Walter Eckholdt; W. C., Dr. E. J. Whipple; Sec., Carl Oesterreich; Treas., John Gardner; W. C., Jacob Mrachek.",,
Rochester,1909,13953743,5,Independent Order of Odd Fellows,Benevolent and Fraternal,,"Independent Order of Odd Fellows. Rochester Encampment No. 2—Meets І. О. O. F. Hall, second and fourth Thursday of each month. Chief Patriarch, F. I. Stott; Senior Warden, Edward Lamb; High Priest, E. F. Cressey; Scribe, G. E. McDermott; Treas., Ulrich Saxer.",,
Rochester,1909,13953743,6,Rochester Lodge No. 13,Benevolent and Fraternal,,"Rochester Lodge No. 13-Meets I. O. O. F. Hall every Thursday evening. N. G., Jens Rasmussen; V. G., B. A. Deiter; Rec. Sec., G. E. McDermott; Fin. Sec., F. L. Joselyn; Treas., L. O. Benjamin.",,
Rochester,1909,13953743,7,Rochester Rebecca Lodge No. 10,Benevolent and Fraternal,,"Rochester Rebecca Lodge No. 10-Meets I. O. O. F. Hall, first and third Thursday of each month. N. G., Mrs. Anne Deiter; V. G., Mrs. Sarah Deiter; Rec. Sec., Miss Anna Thompson; Fin. Sec., Mrs. Mary A. Anderson; Treas., Mrs. Ida E. Churchill.",,
Rochester,1909,13953743,8,Independent Order of Red Men,Benevolent and Fraternal,,"Independent Order of Red Men. Little Elk Tribe No. 55 I. O. R. M.-Meets at A. O. U. W. Hall, second and fourth Wednesday of each month.",,
Rochester,1909,13953744,1,GEO. P. KEITER'S,Uncategorized,,GEO. P. KEITER'S,,
Rochester,1909,13953744,2,Knights of Columbus,Benevolent and Fraternal,,Knights of Columbus.,,
Rochester,1909,13953744,4,Knights of the Maccabees,Benevolent and Fraternal,,Knights of the Maccabees.,,
Rochester,1909,13953744,6,Knights of Pythias,Benevolent and Fraternal,,Knights of Pythias.,,
Rochester,1909,13953744,8,Masonic,Benevolent and Fraternal,,Masonic.,,
Rochester,1909,13953744,9,Masonic,Benevolent and Fraternal,,"All Masonic Lodges meet in Masonic Temple, Main n w cor Zumbro.",,
Rochester,1909,13953744,10,Home Commandery,Patriotic Organizations,,"Home Commandery No. 5 K. T.-Meets first Thursday of each month. E. C., C. E. Callaghan; Gen., A. C. Gooding; C. G., G. B. Doty; Treas., T. H. Bliss; Recorder, F. W. Lyon; P., A. C. Fawcett; S. W., R. L. Blakeley; Standard Bearer, Richard Grounds; Sword Bearer, F. S. Haines; Warder, R. A. Baker.",,
Rochester,1909,13953744,1,Halycon Royal Arch Chapter,Secret Societies,,"Halycon Royal Arch Chapter No. 8-Meets first Tuesday after second Monday of each month. E. N., C. S. Storing; K., R. A. Baker; S., L. S. Overholt; Sec., J. A. MacRae; Treas., P. G. Heintz.",,
Rochester,1909,13953744,2,Rochester Lodge,Secret Societies,,"Rochester Lodge No. 21 A. F. & A. M. - Meets second and fourth Mondays of each month. W. M., T. A. Schacht; S. W., R. A. Baker; J. W., M. A. Gaskill; Sec., W. W. Churchill; Treas., Andrew Madeson.",,
Rochester,1909,13953744,3,Rochester Chapter,Secret Societies,,"Rochester Chapter No. 193 O. E. S.-Meets first and third Fridays of each month. W. M., Mrs. Mattie Stinchfield; W. P., J. A. MacRae; A. W. M., Mrs. Lillian Baker; Sec., Miss Marion L. Sloan; Treas., Mrs. Ida E. Churchill.",,
Rochester,1909,13953744,4,Modern Brotherhood of America. Rochester Lodge,Secret Societies,,"Modern Brotherhood of America. Rochester Lodge No. 795-Meets at Castle Hall. Pres., L. S. Gustine; Vice-Pres., Mrs. A. T. Twiss; Sec., Mrs. B. J. Peck; Treas., Louis Enke; Chaplain, Mrs. L. Enke; Pianist, Mrs. Julia Cutshall; Conductor, Mrs. H. H. Bearbaum; Sentinel, John Henchel; Watchman, A. T. Twiss.",,
Rochester,1909,13953744,5,Modern Woodmen of America. Queen City Camp,Secret Societies,,"Modern Woodmen of America. Queen City Camp No. 1645-Meets second and fourth Mondays of each month in K. P. Hall. V. C., John Whiting; W. A., J. T. Bailey; Banker, Baldwin Martin; Clerk, Robert Riebe; Escort, Wm. Anderson; Watchman, George Pollock; Sentry, Fred Darling.",,
Rochester,1909,13953744,6,Royal Arcanum. Zumbro Council,Secret Societies,,"Royal Arcanum. Zumbro Council No. 1494-Meets first and third Mondays of each month at K. P. Hall. Regent, G. J. Allen; Vice-Regent, Jay Dibble; Orator, J. I. Wheeler; Chaplain, H. O. Christenson; Sec., Thomas O'Sullivan; Collector, J. W. Anderson; Treas., P. J. Scanlan; Guide, F. J. Sehl; Warden, John Stellmacher; Sentry, H. A. Hanson.",,
Rochester,1909,13953744,7,Royal Neighbors of America. Rosewood Camp,Secret Societies,,"Royal Neighbors of America. Rosewood Camp No. 670-Oracle, Emma Bentiage; Vice-Oracle, Kate Brown; Recorder, Millie Heinz; Receiver, Ella Towner; Chancellor, Charlotte Bratager.",,
Rochester,1909,13953745,2,Sons of Norway,Benevolent and Fraternal,,Sons of Norway.,,
Rochester,1909,13953745,4,Yoemen of America,Benevolent and Fraternal,,Yoemen of America.,,
Rochester,1909,13953745,7,Postal Telegraph Cable Co.,Uncategorized,,"Postal Telegraph Cable Co.-C. G. W. Depot. Agt., F. J. Conner.",,
Rochester,1909,13953745,8,Rochester Telephone Co.,Uncategorized,,"Rochester Telephone Co., The-Brackenridge blk, 19-21 W Zumbro. Pres., Fred S. Haines; Sec. and Treas., James A. Melone.",,
Rochester,1909,13953745,9,Western Union Telegraph Co.,Uncategorized,,"Western Union Telegraph Co.-Ramsey blk. Mngr., Jennie Clark.",,
