city,year,page,line_no,organization_name,category,sub_category,line,address,description
San Jose,1870,32701.0,11,"SAN JOSE LODGE NO. 34, I. O. O. F.",Benevolent and Fraternal,,"SAN JOSE LODGE NO. 34, I. O. O. F., (SAN JOSE). - Date of Charter, December 30th, 1854, Night of meeting, every Wednesday.",,
San Jose,1870,32701.0,15,"SANTA CLARA LODGE, NO. 52, I. O. O. F.",Benevolent and Fraternal,,"SANTA CLARA LODGE, NO. 52, I. O. O. F., (SANTA CLARA). - Date of Charter, January 18th, 1856. Night of meeting, every Tuesday.",,
San Jose,1870,32701.0,1,"GARDEN CITY LODGE NO. 142, I. O. O. F.",Benevolent and Fraternal,,"GARDEN CITY LODGE NO. 142, I. O. O. F., (SAN JOSE).-Date of Charter, March 20th, 1868. Night of meeting, every Friday. Officers. A. R. Manley, J. P. G.; D. C. Vestal, N. G.; D. J. Porter, V. G.; George Pomeroy, P. S.; C. W. Pomeroy, Treasurer; William Grant, Warden; S. A. Barker, Conductor; H. C. Hayes, O. G.; D. Ackerman, I. G.; R. Scott, (P. G.) R. S. N. G.; C. P. Eaton, (P. G.) L. S. N. G.; J. H. Miller, R. S. V. G.; E. Behrendt, L. S. V. G.; J. R. Brierly, R. S. S.; J. J. Conner, L. S. S. Past Grands.-R. S. Carter, George D. Dornin, C. C. Cook, George Klein, R. Scott, C. W. Pomeroy, and C. P. Eaton. Number of members, one hundred and seventeen.",,
San Jose,1870,32701.0,2,"GILROY LODGE NO. 154, I. O. O. F.",Benevolent and Fraternal,,"GILROY LODGE NO. 154, I. O. O. F., (GILROY). - Date of Charter, March 23d, 1869. Night of meeting, every Tuesday. Officers.-H. W. Briggs, J. P. G.; Amos Robinson, N. G.; W. L. Hoover, V. G.; A. A. Wilson, (P. G.) R. S.; C. P. Johnson, (P. G.) Treasurer; R. H. McIlroy, Warden; H. D. Van Schaick, Conductor; J. J. Dorland, (P. G.) R. S. N. G.; Thomas Darrough, (P. G.) L. S. N. G.; W. N. Furlong, R. S. V. G.; G. J. Dash, L. S. V. G.; J. F. Freeman, R. S. S.; A. J. Myers, L. S. S.; J. H. Dunham, O. G.; , I.. G. Past Grands.-H. W. Briggs, C. P. Johnson, Thomas Darrough, A. A. Wilson, C. Finley, J. M. Einfalt, J. J. Dorland, Frank Smith, and Z. Pierce. Number of members, forty-eight.",,
San Jose,1870,32701.0,3,"SANTA CLARA ENCAMPMENT No. 32, I. O. O. F.",Benevolent and Fraternal,,"SANTA CLARA ENCAMPMENT No. 32, I. O. O. F., (SANTA CLARA) -Instituted, December 12th, 1868. Nights of meeting, first and third Fridays of each month. Charter Members. - Nathaniel Cook, J. M. Billings, S. M. Veach, F. C. Franck, Henry Hoppel, A. Madan, J. H. Dibble, and John West. Officers. S. M. Veach, C. P.; J. H. Dibble, H. P.; H. Hoppel, S. W.; C. C. Morse, J. W.; Samuel Morrison, Scribe; F. C. Franck, Treasurer: Nathaniel Cook, (P. C. P.) Guide; John Hetty, Sentinel; J. M. Billings, (P. C. P.) 1st W.; John West, 2d W.; F. C. Franck,",,
San Jose,1870,32701.0,5,"SAN JOSE STAMM NO. 77, U. O. R. M.",Secret Societies,,"SAN JOSE STAMM NO. 77, U. O. R. M., (SAN JOSE). - Date of Charter, March 18th, 1865. Night of meeting, every Thursday.",,
San Jose,1870,32701.0,1,OSCEOLA TRIBE NO 21 (IMPROVED ORDER OF RED MEN),Secret Societies,,"SAN JOSE has one Tribe in a very flourishing condition. Its officers and name are as follows: OSCEOLA TRIBE NO 21 (IMPROVED ORDER OF RED MEN).- Henry Slocum, S.; Lewis Schoen, S.S.; Theo. C. Winchell, J.S.; J. Y. Brown, P.; E. P. Rowe, C. of R.; D. C. Bailey, K. of W. Its stated Councils are held every Tuesday evening.",,
San Jose,1870,32701.0,2,"SAN JOSE GERMAN CLUB, SOCIAL",Clubs,,"SAN JOSE GERMAN CLUB, SOCIAL. - Organized 1854. Meetings four times a week at the Club's Hall, 284 Santa Clara Street, (Balbach's Building) with an active membership of about forty. William Fisher, President; H. Stover, Vice President; A. T. Herrmann, Secretary; R. Wise, Treasurer; Charles Otter, Steward and Librarian.",,
San Jose,1870,32701.0,3,Young Men's Christian Association,Youth Organizations,,"Young Men's Christian Association. Location, rooms at 380 First Street, up stairs. Free reading-room, with library of about eleven hundred volumes. Rooms open every day from twelve o'clock M. to nine o'clock P.M. Prayer meetings, Sunday evenings, at six o'clock. Regular monthly meeting, third Tuesday in each month. Any male member, in good standing, of any Evangelical Church, may become an active member, upon payment of two dollars initiation fee and fifty cents per month dues. Any person of good moral standing may become an associate member, upon payment of three dollars annually. Twenty-five dollars constitute one a life member.",,
San Jose,1870,32701.0,4,HEBREW BIKER CHOLIM SOCIETY,Welfare Organizations,,"SOCIETIES. Benevolent. HEBREW BIKER CHOLIM SOCIETY, (SAN JOSE). - Organized, August 5th, 1861. Meets the first Sunday in each month.",,
San Jose,1870,32701.0,1,POST-OFFICE,Uncategorized,,POST-OFFICE.,,
San Jose,1870,32701.0,4,LADIES' HEBREW BENEVOLENT SOCIETY,Uncategorized,,"LADIES' HEBREW BENEVOLENT SOCIETY, (SAN JOSE). - Organ-ized, July 25th, 1869.",,
San Jose,1870,32701.0,6,True Sons of Ireland,Uncategorized,,True Sons of Ireland.,,
San Jose,1870,32701.0,10,"STELLA LODGE NO. 295, I. O. G. T.",Benevolent and Fraternal,,"STELLA LODGE NO. 295, I. O. G. T.-Meet Tuesday evening of each week, at Lecture-room, (Presbyterian Church, Second Street) at half past seven o'clock. Robert McPherson, W. C. T. Number of members at present, about sixty.",,
San Jose,1870,32701.0,11,"EDEN DIVISION NO. 5, (SONS OF TEMPERANCE)",Benevolent and Fraternal,,"EDEN DIVISION NO. 5, (SONS OF TEMPERANCE). - Meet Wednesday evening of each week, at half past seven o'clock, at the Friends' Meeting House, corner of St. John and Ninth streets.",,
San Jose,1870,32701.0,13,POST-OFFICE,Uncategorized,,POST-OFFICE.,,
San Jose,1874,32701.0,1,Baptist,Churches,,"Baptist pastor; location, services, every Sunday is a brick church, and fifty persons.",,
San Jose,1874,32701.0,2,Church,Churches,,"Church, with a library.",,
San Jose,1874,32701.0,3,Syna d San Antonio Street,Churches,,"Congregation, Bic inister. The Syna d San Antonio Street - morning.",,
San Jose,1874,32701.0,5,German Methodist Ep,Churches,,"German Methodist Ep, pastor; location, lar services at ele Church can accomm Dol at nine o'clock; the library con ethodist Episcopal, stor; location, 29 urch will seat about en o'clock A. M., and",,
San Jose,1874,32701.0,1,FAIRCHILD'S DRUG STORE,Uncategorized,,"Pomades and Hair Oils at FAIRCHILD'S DRUG STORE, 392 First Street.",,
San Jose,1874,32701.0,5,Friends' Meeting House,Benevolent and Fraternal,,"San José monthly meeting of Friends, commonly is held on the second Thursday of each month, at e M., at Friends' Meeting House, corner Ninth and S Meeting for Divine Worship every Sabbath, at e M. Sabbath-School at ten a. M. Mid-week meetings held on the third Sabbath of each month at e o'clock P. M. Jane F. M. Canny, Minister.",,
San Jose,1874,32701.0,1,St. Patrick's,Churches,,"St. Patrick's (Catholic) oden building, corner of Santa Clara. Rev. ev. Lawrence Scanlan.",,
San Jose,1874,32701.0,2,Trinity,Churches,,"Trinity, Episcopal. tle building situated on ble of seating 300. unday at eleven o'clock. ce, rector. A Sunday scholars, is held every o'clock, м. Thomas umes.",,
San Jose,1874,32701.0,4,Free Methodist,Churches,,Free Methodist. minister; services held and Market Streets.,,
San Jose,1874,32701.0,5,Unity Congregational,Churches,,"Unity Congregational. 11, Second Street. 10:30 А. м.",,
San Jose,1874,32701.0,1,D. W. Herrin Starr,Secret Societies,,"Masonic. AND A. M., 0. Meets at M 5. Stated mee V. M.; Wm. B. Bailey, Treasurer aplain; A. B. Η Marshal; F. Po dry, John B. Η nry J. Haskell Bradley, Wm. I andred and sixt 4, F. AND A. M 3. Nights of W. M.; M. L. =s, Treasurer; - Murphy, S. L yler. D. W. Herrin Starr, P. B. Ho ven. ND A. M., (GI at of meeting, . M.; Thomas reasurer; N. S ods, J. D.; A",,
San Jose,1874,32701.0,3,LODGE,Secret Societies,,"LODGE, NO. 19 1th, 1869.-Nig hore, W. M.; Henry McClear B. Smith, S. Ste eorge W. Smith bers, thirty.",,
San Jose,1874,32701.0,4,GE,Secret Societies,,"GE, No. 210, F 14th, 1871.- month, at Mason H. Cook, W. M Porter, Treasure ; Robert Men Ly and J. A. Fa -eorge May, E. lis, J. S. Cook, bers, fifty.",,
San Jose,1874,32701.0,5,R,Secret Societies,,"R, NO. 14, R. F 356.-Nights of at Masonic Ha Wilcox, H. P.; C. of H.; W. son, M. 3d V.; Return Robert: Moser, Guard. sts. John B. Jay.",,
San Jose,1874,32701.0,6,HANDERY,Secret Societies,,"bers, seventy-se HANDERY, NO. h, 1871.-State month, at Mas",,
San Jose,1874,32701.0,1,Odd Fellows,Benevolent and Fraternal,,Odd Fellows.,,
San Jose,1874,32701.0,2,Eclipse Stables,Secret Societies,,"4, I. O. O. F., (SA e ""Eclipse Stables.",,
San Jose,1874,32701.0,7,Night of meeti et,Secret Societies,,"on, C. A. Hunt, (E es, one hundred and -52, I. O. O. F., (SA 6. Night of meeti et.",,
San Jose,1874,32701.0,8,P. G.,Secret Societies,,"-. P. G.; John P. amford, R. S.; H John Hetty, War R. S. N. G.; C. F 7. G.; Thos. C. Sau rother, L. S. S.; J. ney, J. M. Billings -. F. Baker, J. Eb",,
San Jose,1874,32701.0,5,RDEN CITY LODGE,Secret Societies,,"RDEN CITY LODGE, No. 142, I. O. O. er, March 20th, 1868. Night of m Hall, No. 359 First Street.",,
San Jose,1874,32701.0,8,LROY LODGE,Secret Societies,,"mber of members, one hundred and LROY LODGE, No. 154, I. O. O. F., ( Iarch 23d, 1869. Night of meeting icers.-E. J. Bryant, J. P. G.; J. M. er, V. G.; J. J. Dorland, R. S.; J. mer, Treasurer; C. Munson, Warden H. D. Van Schaick, R. S. N. G.; H A. Baxter, R. S. V. G.; Rudolf Gr ce, R. S. S.; J. P. Thompson, L. S. S V. Hoslinger, I. G.",,
San Jose,1874,32701.0,11,LLEMANIA LODGE,Benevolent and Fraternal,,"LLEMANIA LODGE, NO. 178, Ι. Ο. Ο. ter, September 2d, 1870. Night of No. 275 First Street.",,
San Jose,1874,32701.0,1,SOCIETIES,Miscellaneous,,SOCIETIES.,,
San Jose,1874,32701.0,11,Red Men,Benevolent and Fraternal,,Red Men.,,
San Jose,1874,32701.0,12,U. O. R. M,Benevolent and Fraternal,,"77, U. O. R. M",,
San Jose,1874,32701.0,18,SOCIETIES,Miscellaneous,,SOCIETIES.,,
San Jose,1874,32701.0,19,VOLENT SOCIET,Benevolent and Fraternal,,VOLENT SOCIET,,
San Jose,1874,32701.0,24,ENT SOCIETY,Miscellaneous,,ENT SOCIETY.-,,
San Jose,1874,32701.0,5,Odd Fello Street,Patriotic Organizations,,"Temperance. . 5, SONS OF TEMPERA 'clock, in Odd Fello Street, San Jose. Th bson, D. G. W. P.; V George Craw, R. S. T.; John Charles, F. C.; Miss Ella Dabi Combs, O. S.",,
San Jose,1874,32701.0,6,Pomeroy's,Benevolent and Fraternal,,"IENT, No. 12, CHAMPI onic Hall, Pomeroy's g. Organized Febru Ared.",,
San Jose,1874,32701.0,7,S. P. V. Baker,Benevolent and Fraternal,,"Murgotten, Comman Soper, R. S.; Mrs. S. P. V. Baker, C. H G.; C. P. Crittender oway, C. R. C.; Miss as. Brownlee, G.; Jo -C. W. Pomeroy, M. mpions of the Red Cro 1 was first organized e fifth year of its exist ance, benevolence, and end its benign influenc ence, benevolence, and end its benign influenc",,
San Jose,1890,1.0,1,Pioneer Hotel Block,Uncategorized,,"Pioneer Hotel Block, west side Market, bet El Dorado and Santa Clara.",,
San Jose,1890,1.0,2,Porter Block,Uncategorized,,"Porter Block, NE cor East Santa Clara and Second.",,
San Jose,1890,1.0,3,Postoffice,Uncategorized,,"Postoffice, cor. First and San Antonio.",,
San Jose,1890,1.0,4,Roberts Building,Uncategorized,,"Roberts Building, 42 South First.",,
San Jose,1890,1.0,5,Rucker Building,Uncategorized,,"Rucker Building, North First bet. Santa Clara and St. John.",,
San Jose,1890,1.0,6,Ryland Block (Lick House),Uncategorized,,"Ryland Block (Lick House), NE cor. South First and San Fernando.",,
San Jose,1890,1.0,7,Safe Deposit Block,Uncategorized,,"Safe Deposit Block, SE cor. First and Santa Clara.",,
San Jose,1890,1.0,8,St. Francis Block,Uncategorized,,"St. Francis Block, north side Santa Clara, bet. First and Second.",,
San Jose,1890,1.0,9,Southern Pacific Co. Depot,Uncategorized,,"Southern Pacific Co. Depot, Santa Cruz Division (narrow gauge), The Alameda",,
San Jose,1890,1.0,10,Southern Pacific Co. Depot,Uncategorized,,"Southern Pacific Co. Depot, Coast Division (broad gauge), Bassett bet. Market and North First.",,
San Jose,1890,1.0,11,Tantau Block,Uncategorized,,"Tantau Block, 157 South First.",,
San Jose,1890,1.0,12,Taylor Block,Uncategorized,,"Taylor Block, 482 South Market.",,
San Jose,1890,1.0,13,Turn Verein Hall,Uncategorized,,"Turn Verein Hall, North Third bet Santa Clara and St. John.",,
San Jose,1890,1.0,14,Victoria (The),Uncategorized,,"Victoria (The), 31 South Second.",,
San Jose,1890,1.0,15,Washington Block,Uncategorized,,"Washington Block, SE cor. Santa Clara and San Pedro.",,
San Jose,1890,1.0,16,"Wells, Fargo & Co.",Uncategorized,,"Wells, Fargo & Co., First, bet. Santa Clara and St. John.",,
San Jose,1890,1.0,17,Wilcox Block,Uncategorized,,"Wilcox Block, NW cor. South First and San Fernando.",,
San Jose,1890,1.0,18,Young Men's Christian Association Building,Uncategorized,,"Young Men's Christian Association Building, west side South Second, nr. San Fernando.",,
San Jose,1890,1.0,19,Bank of San Jose,Uncategorized,,"Bank of San Jose-NE cor. First and Santa Clara; T. Ellard Beans, president and manager; Clement T. Park, cashier; John T. Colahan, assistant cashier; C. W. Pomeroy, secretary. Capital, $250,000.",,
San Jose,1890,1.0,20,Commercial and Savings Bank of San Jose,Uncategorized,,"Commercial and Savings Bank of San Jose-NW cor. of First and Santa Clara; B. D. Murphy, president; John T. McGeoghegan, cashier; Henry Phelps, manager. Capital, $1,000,000.",,
San Jose,1890,1.0,21,First National Bank of San Jose,Uncategorized,,"First National Bank of San Jose-SW cor. of First and Santa Clara; W. D. Tisdale, president.; A. King, vice-president.; L. G. Nesmith, cashier. Capital $500,000.",,
San Jose,1890,1.0,22,Garden City National Bank,Uncategorized,,"Garden City National Bank-Cor. of First and San Fernando, A. McDonald, president; George W.. Bowman, vice-president; Thos. F. Morrison, cashier. Capital, $100,000.",,
San Jose,1890,1.0,23,The San Jose Safe Deposit Bank of Savings,Uncategorized,,"The San Jose Safe Deposit Bank of Savings-Located on the SE cor. of First and Santa Clara; M. Malarin, president; John E. Auzerais, cashier; E. McLaughlin, manager. Capital, $1,000,000.",,
San Jose,1890,1.0,24,Union Savings Bank of San Jose,Uncategorized,,"Union Savings Bank of San Jose-Located at 32 East Santa Clara, W. S. Thorne, president; H. W. Wright, cashier. Authorized capital, $200,000.",,
San Jose,1890,2.0,2,Alameda Palace Hotel,Uncategorized,,"Alameda Palace Hotel, The Alameda nr Narrow Gauge Depot.",,
San Jose,1890,2.0,3,Albion Hotel,Uncategorized,,"Albion Hotel, The Alameda nr Narrow Gauge Depot.",,
San Jose,1890,2.0,4,Alum Rock Hotel,Uncategorized,,"Alum Rock Hotel, 7 miles east of San Jose.",,
San Jose,1890,2.0,5,Arlington House,Uncategorized,,"Arlington House, SE cor. San Fernando and South First.",,
San Jose,1890,2.0,6,Auzerais House,Uncategorized,,"Auzerais House, north side Santa Clara, bet First and Market.",,
San Jose,1890,2.0,7,Central Hotel,Uncategorized,,"Central Hotel, 31 East San Fernando.",,
San Jose,1890,2.0,8,Commercial Hotel,Uncategorized,,"Commercial Hotel, 39 North Market.",,
San Jose,1890,2.0,9,Cosmopolitan House,Uncategorized,,"Cosmopolitan House, North Market near Santa Clara.",,
San Jose,1890,2.0,10,Eureka Hotel,Uncategorized,,"Eureka Hotel, Sa cor. Bassett and Market.",,
San Jose,1890,2.0,11,Hensley House,Uncategorized,,"Hensley House, NW cor. Santa Clara and Market.",,
San Jose,1890,2.0,12,Howard House,Uncategorized,,"Howard House, 29 East Santa Clara.",,
San Jose,1890,2.0,13,Hotel Europe,Uncategorized,,"Hotel Europe, 49 North Market.",,
San Jose,1890,2.0,14,Hotel Vendome,Uncategorized,,"Hotel Vendome, North First beyond S. P. Co. broad gauge track.",,
San Jose,1890,2.0,15,Jefferson Hotel,Uncategorized,,"Jefferson Hotel, 160 West Santa Clara.",,
San Jose,1890,2.0,16,Lamolle House,Uncategorized,,"Lamolle House, NE cor. Santa Clara and San Pedro.",,
San Jose,1890,2.0,17,Lick House,Uncategorized,,"Lick House, NE cor. South First and San Fernando.",,
San Jose,1890,2.0,18,Mansion House,Uncategorized,,"Mansion House, North First bet Santa Clara and St. John.",,
San Jose,1890,2.0,19,Murray House,Uncategorized,,"Murray House, 252 North First.",,
San Jose,1890,2.0,20,New York Exchange Hotel,Uncategorized,,"New York Exchange Hotel, SW cor. North First and St John.",,
San Jose,1890,2.0,21,Nucleus Hotel,Uncategorized,,"Nucleus Hotel, 26 South Second.",,
San Jose,1890,2.0,22,Pacific Hotel,Uncategorized,,"Pacific Hotel, 72 South Market.",,
San Jose,1890,2.0,23,Russ House,Uncategorized,,"Russ House, NW cor. South First and San Antonio.",,
San Jose,1890,2.0,24,Scandinavian Exchange Hotel,Uncategorized,,"Scandinavian Exchange Hotel, 29 El Dorado",,
San Jose,1890,2.0,25,St. Andrews House,Uncategorized,,"St. Andrews House, 21 East Santa Clara.",,
San Jose,1890,2.0,26,St. Charles Hotel,Uncategorized,,"St. Charles Hotel, 56 North Market.",,
San Jose,1890,2.0,27,St. James Hotel,Uncategorized,,"St. James Hotel, North First opp. Plaza.",,
San Jose,1890,2.0,28,Swiss Hotel,Uncategorized,,"Swiss Hotel, 79 North Market.",,
San Jose,1890,2.0,29,Telescope Hotel,Uncategorized,,"Telescope Hotel, Bassett bet Market and North First.",,
San Jose,1890,2.0,30,Western Hotel,Uncategorized,,"Western Hotel, 73 South Market.",,
San Jose,1890,2.0,31,Westminister House,Uncategorized,,"Westminister House, NE cor. First and San Antonio.",,
San Jose,1890,2.0,33,American Legion of Honor,Benevolent and Fraternal,,"American Legion of Honor-Meets every Tuesday evening at Rutherford Hall, on Second street; Commander, M. K. Potter; Secretary, Wm. Fisher.",,
San Jose,1890,2.0,34,Ancient Order Foresters,Benevolent and Fraternal,,"Ancient Order Foresters-Meets every Tuesday evening, at Druid's Hall.",,
San Jose,1890,2.0,35,Ancient Order Hibernians,Benevolent and Fraternal,,"Ancient Order Hibernians-Meets second and fourth Wednesday of each month, at Druid's Hall; President, James M. Sheehan; Secretary, B. F. Taylor.",,
San Jose,1890,2.0,36,Ancient Order Red Men,Benevolent and Fraternal,,"Ancient Order Red Men-Meets Thursday evening, at Rutherford Hall; Theodore Wulff, Ober Chief; F. Shumacher, Secretary.",,
San Jose,1890,3.0,1,Enterprise Lodge,Benevolent and Fraternal,,"Enterprise Lodge, No. 17, A. O. U. W.-Meets at Champion Hall, South First Street, every Thursday evening; M. W., August Volkers; Secretary, Chas. J. Lightstone.",,
San Jose,1890,3.0,2,Mt. Hamilton Lodge,Benevolent and Fraternal,,"Mt. Hamilton Lodge, No. 43, A. O. U. W.-Meets every Wednesday evening, at I. O. O. F. Hall; J. R. W. Taylor, M. W.; Secretary, W. B. Hardy.",,
San Jose,1890,3.0,3,Austrian Benevolent Society,Benevolent and Fraternal,,"Austrian Benevolent Society- Meets on second and fourth Tuesday evening of each month, at Reed's Hall.",,
San Jose,1890,3.0,4,B'nai B'rith Ariel Lodge,Benevolent and Fraternal,,"B'nai B'rith Ariel Lodge, No. 248-Meets in I. O. B. B. Hall, second and fourth Sunday evenings; L. L. Kieve, President; S. N. Stern, Secretary.",,
San Jose,1890,3.0,5,G. A. R,Patriotic Organizations,,G. A. R.,,
San Jose,1890,4.0,1,St. Joseph's Benevolent Society,Benevolent and Fraternal,,"St. Joseph's Benevolent Society-Meets third Sunday of each month, at hall corner of San Pedro and San Fernando.",,
San Jose,1890,4.0,2,"Palo Alto Parlor, No. 82, N. S. G. W.",Benevolent and Fraternal,,"Palo Alto Parlor, No. 82, N. S. G. W.-Meets in Champion Hall, on every Wednesday evening; Henry Dreischmeyer, President; Toland Hart, Secretary.",,
San Jose,1890,4.0,3,"Garden City Council, No. 62, Order Chosen Friends",Benevolent and Fraternal,,"Garden City Council, No. 62, Order Chosen Friends-Meets first and third Fridays of each month, at I. O. O. F. Hall; Grand Commander, Sam Stern.",,
San Jose,1890,4.0,4,"San Jose Grove, No. 23, U. A. O. D.",Benevolent and Fraternal,,"San Jose Grove, No. 23, U. A. O. D.-Meets every Friday evening, in Druids' Hall; B. Medane, N. A.; Dr. W. V. Grimes, Secretary.",,
San Jose,1890,4.0,5,"United Brotherhood of Carpenters and Joiners, Social Union, No. 316",Benevolent and Fraternal,,"United Brotherhood of Carpenters and Joiners, Social Union, No. 316-Meets every Friday evening, at G. A. R. Hall, No. 58 South First Street.",,
San Jose,1890,4.0,6,United Endowment Association,Benevolent and Fraternal,,"United Endowment Association-Meets first and third Friday evening of each month, at I. O. O. F. Hall.",,
San Jose,1890,4.0,7,United Order Native Americans,Benevolent and Fraternal,,"United Order Native Americans-Meets every Saturday evening, at Champion Hall; T. W. Hambly, President; Miss Abbie Payne, Secretary.",,
San Jose,1890,4.0,8,"Young Men's Institute, No. 2",Youth Organizations,,"Young Men's Institute, No. 2-Meets first and third Tuesdays of each month, at I. O. O. F. Hall; P. A. Aguirre, President.",,
San Jose,1890,4.0,9,"Young Men's Institute, No. 131",Youth Organizations,,"Young Men's Institute, No. 131-Meets second and fourth Tuesdays of each month, in I. O. O. F. Hall; Victor A. Scheller, President.",,
San Jose,1890,4.0,10,"Friendship Lodge, No. 210, F. and A. M.",Secret Societies,,"Friendship Lodge, No. 210, F. and A. M.-Meets first Thursday of each month, at Masonic Hall; M. H. Gay, W. M.; L. J. Chipman, Secretary.",,
San Jose,1890,4.0,11,"Howard Chapter, No. 14, Royal Arch Masons",Secret Societies,,"Howard Chapter, No. 14, Royal Arch Masons-Meets first Friday of each month, at Masonic Hall; S. W. Boring, H. P.; M. A. Boulware, Secretary.",,
San Jose,1890,4.0,12,"San Jose Commandery, No. 10, Knights Templar",Secret Societies,,"San Jose Commandery, No. 10, Knights Templar; Meets on second and fourth Wednesday of each month, at Masonic Hall; C. T. Park, Eminent Comd.; Clarence Haydock, Recorder.",,
San Jose,1890,4.0,13,"San Jose Lodge, No. 10, F. and A. M.",Secret Societies,,"San Jose Lodge, No. 10, F. and A. M.-Meets first Monday of each month, at Masonic Hall on Second Street; J. P. Jarman, W. M.; M. A. Boulware, Secretary.",,
