city,year,page,line_no,organization_name,category,sub_category,line,address,description
Oxnard,1952,1,20,FERGUSON'S,Uncategorized,,"FERGUSON'S, 2204 Thompson Blvd, Ventura, Tel Miller 3-9936 (For further information see Ventura House Guide tab insert)",,
Oxnard,1952,1,21,Linoleum Studio,Uncategorized,,Linoleum Studio 404 South B (Oxnard),,
Oxnard,1952,1,22,Mandaville's Floor Coverings,Uncategorized,,Mandaville's Floor Coverings 1540 E Main (Ventura),,
Oxnard,1952,1,23,MOHR'S FURNITURE STORE,Uncategorized,,"MOHR'S FURNITURE STORE, 2426 E Main, Ventura, Tel Miller 3-5691 (For further information see page 30 Buyers' Guide and left top lines)",,
Oxnard,1952,1,24,PEACOCKE COMPANY THE,Uncategorized,,"PEACOCKE COMPANY THE, 1899 E Main, Ventura, Tel Miller 3-7750 (For further information see page 27 Buyers' Guide)",,
Oxnard,1952,1,25,"Sears, Roebuck and Co",Uncategorized,,"Sears, Roebuck and Co, 2750 E Main, Ventura, Tel Miller 3-8661 (For further information see page 21 Buyers' Guide, back cover and left top lines)",,
Oxnard,1952,1,26,Ventura Floor Covering,Uncategorized,,Ventura Floor Covering 2316 E Main (Ventura),,
Oxnard,1952,1,27,Ventura Linoleum Shop,Uncategorized,,Ventura Linoleum Shop 54 S Oak (Ventura),,
Oxnard,1952,1,29,SANTA PAULA ROCK CO,Uncategorized,,"SANTA PAULA ROCK CO, 400 Riverside Dr near Bridge, Santa Paula, Tel 370 (For further information see page 56 Buyers' Guide and left side lines)",,
Oxnard,1952,1,31,City Cemetery,Uncategorized,,City Cemetery 1315 E Main (Ventura),,
Oxnard,1952,1,32,IVY LAWN CEMETERY ASSN,Uncategorized,,"IVY LAWN CEMETERY ASSN, Office 77 S California, Ventura, Tel Miller 3-3583, Cemetery 4 miles e of Ventura on US Highway No 101, Tel Miller 3-5574 (For further information see page 13 Buyers' Guide)",,
Oxnard,1952,1,33,Ojai Cemetery Del Norte,Uncategorized,,Ojai Cemetery Del Norte cor El Roblar dr (Ojai),,
Oxnard,1952,1,34,St Mary's Catholic Cemetery,Uncategorized,,St Mary's Catholic Cemetery 1295 E Main (Ventura),,
Oxnard,1952,1,35,Santa Paula Cemetery,Uncategorized,,Santa Paula Cemetery 1245 E Main (Santa Paula),,
Oxnard,1952,1,37,Leffingwell Chemical Co,Uncategorized,,Leffingwell Chemical Co 917 Railroad av (Santa Paula),,
Oxnard,1952,1,39,RAINS SHOE CO,Uncategorized,,"RAINS SHOE CO, 466 E Main, Ventura, Tel Miller 3-3727 (For further information see page 57 Buyers' Guide and right top lines)",,
Oxnard,1952,1,41,"SEARS, ROEBUCK AND CO",Uncategorized,,"SEARS, ROEBUCK AND CO, 2750 E Main, Ventura, Tel Miller 3-8661 (For further information see page 21 Buyers' Guide, back cover and left top lines)",,
Oxnard,1952,1,43,Dodson DD,Uncategorized,,Dodson DD 114 N 10th (Santa Paula),,
Oxnard,1952,1,44,Dron WE,Uncategorized,,Dron WE 528 South B rm 3 (Oxnard),,
Oxnard,1952,1,45,Flynn FS,Uncategorized,,Flynn FS 435 E Main R6 (Ventura),,
Oxnard,1952,1,46,Hoffman Dora J,Uncategorized,,Hoffman Dora J 528 South B rm 3 (Oxnard),,
Oxnard,1952,1,47,Mercer F A,Uncategorized,,Mercer F A 1043 E Main (Ventura),,
Oxnard,1952,1,49,Anderson Robt,Uncategorized,,Anderson Robt 231 E Broad (Port Hueneme),,
Oxnard,1952,1,50,Brooks RE,Uncategorized,,Brooks RE 334½ Central av (Fillmore),,
Oxnard,1952,1,51,Bryan VT,Uncategorized,,Bryan VT 640 E Main (Ventura),,
Oxnard,1952,1,52,Cochran VR,Uncategorized,,Cochran VR 426 Central av (Fillmore),,
Oxnard,1952,1,53,Crawford RB,Uncategorized,,Crawford RB 730 Yale (Santa Paula),,
Oxnard,1952,1,54,Gilles Harriette S,Uncategorized,,Gilles Harriette S 532 North A (Oxnard),,
Oxnard,1952,1,55,Greathouse TL,Uncategorized,,Greathouse TL 101 Wilson Ct (Santa Paula),,
Oxnard,1952,1,56,Koenig JR,Uncategorized,,Koenig JR 600 E Ojai av (Ojai),,
Oxnard,1952,1,57,Loughman MV Mrs,Uncategorized,,Loughman MV Mrs 1028 E Main (Ventura),,
Oxnard,1952,1,58,Oller GW,Uncategorized,,Oller GW 973 E Main (Ventura),,
Oxnard,1952,1,59,Rice PD,Uncategorized,,Rice PD 112 Davis (Santa Paula),,
Oxnard,1952,1,60,Robinson CJ,Uncategorized,,Robinson CJ 527 South C (Oxnard),,
Oxnard,1952,1,61,Sewell JE AND GI Myers,Uncategorized,,"Sewell JE AND GI Myers, 862 E Main, Ventura, Tel Miller 3-3562",,
Oxnard,1952,1,62,Sewell JL Mrs,Uncategorized,,Sewell JL Mrs 862 E Main (Ventura),,
Oxnard,1952,1,63,Stirling DB,Uncategorized,,Stirling DB 322 S 5th (Oxnard),,
Oxnard,1952,1,64,Sullivan FE,Uncategorized,,Sullivan FE 1523 E Main (Ventura),,
Oxnard,1952,1,65,Christian,Uncategorized,,Christian Science Practitioners,,
Oxnard,1952,1,66,Lamoreaux LA Mrs,Uncategorized,,Lamoreaux LA Mrs 1938 Vista Del Mar dr (Ventura),,
Oxnard,1952,1,68,All Saints Episcopal,Churches,,All Saints Episcopal 331 W 2d (Oxnard),,
Oxnard,1952,1,69,Assembly of God,Churches,,Assembly of God 703 Central (Fillmore),,
Oxnard,1952,1,70,Assembly of God,Churches,,Assembly of God 260 N Ponoma (Port Hueneme),,
Oxnard,1952,1,71,Assembly of God,Churches,,Assembly of God 203 S 8th (Santa Paula),,
Oxnard,1952,1,72,Avenue Community,Churches,,Avenue Community 767 N Ventura av (Ventura),,
Oxnard,1952,1,73,Bethel Church of God,Churches,,Bethel Church of God 259 S Olive (Ventura),,
Oxnard,1952,1,74,Bethel Iglesia Evangelica,Churches,,Bethel Iglesia Evangelica 175 S McKinley av (Oxnard),,
Oxnard,1952,1,75,Calvary Baptist,Churches,,Calvary Baptist 65 MacMillan av (Ventura),,
Oxnard,1952,1,76,Calvary Tabernacle,Churches,,Calvary Tabernacle 154 Wolff (Oxnard),,
Oxnard,1952,1,77,Chapel of St Mary Magdelene,Churches,,Chapel of St Mary Magdelene (Catholic) Ventura blvd (Camarillo),,
Oxnard,1952,1,78,Christian,Churches,,Christian 601 South D (Oxnard),,
Oxnard,1952,1,79,Church of Christ,Churches,,Church of Christ 174 S Anacapa (Ventura),,
Oxnard,1952,1,80,Church of Christ,Churches,,Church of Christ 2641 Loma Vista rd (Ventura),,
Oxnard,1952,1,81,Church of Christ,Churches,,Church of Christ 465 Mountain View (Fillmore),,
Oxnard,1952,1,82,Church of Christ,Churches,,Church of Christ 351 E Ojai av (Ojai),,
Oxnard,1952,1,83,Church of Christ,Churches,,Church of Christ 5th se cor Willowbrook (Port Hueneme),,
Oxnard,1952,1,84,Church of Christ,Churches,,Church of Christ 501 Ojai rd (Santa Paula),,
Oxnard,1952,1,85,Church of God,Churches,,Church of God 723 B (Fillmore),,
Oxnard,1952,1,86,Church of God,Churches,,Church of God Ferris dr rt 2 bx 237c Santa Paula),,
Oxnard,1952,1,87,Church of God in Christ,Churches,,Church of God in Christ 527 N McKinley av (Oxnard),,
Oxnard,1952,2,1,Church of Jesus Christ of Latter Day Saints,Churches,,Church of Jesus Christ of Latter Day Saints 405 Jordan av (Ventura),,
Oxnard,1952,2,2,Church of Jesus Christ of Latter Day Saints,Churches,,Church of Jesus Christ of Latter Day Saints 230 E Elm (Oxnard),,
Oxnard,1952,2,3,Church of Jesus Christ of Latter Day Saints,Churches,,Church of Jesus Christ of Latter Day Saints 35 E Ojai av (Ojai),,
Oxnard,1952,2,4,Church of Jesus Christ of Latter Day Saints,Churches,,Church of Jesus Christ of Latter Day Saints 104 S Mill (Santa Paula),,
Oxnard,1952,2,5,Church of Our Lady of Guadalupe,Churches,,Church of Our Lady of Guadalupe 205 E 7th (Oxnard),,
Oxnard,1952,2,6,Church of Our Lady of Guadalupe,Churches,,Church of Our Lady of Guadalupe (RC) Saticoy,,
Oxnard,1952,2,7,Church of the Nazarene,Churches,,Church of the Nazarene 400 Jordan av (Ventura),,
Oxnard,1952,2,8,Church of the Nazarene,Churches,,Church of the Nazarene 961 3d (Fillmore),,
Oxnard,1952,2,9,Church of the Nazarene,Churches,,Church of the Nazarene 381 N Montgomery (Ojai),,
Oxnard,1952,2,10,Church of the Nazarene,Churches,,Church of the Nazarene 221 N 9th (Santa Paula),,
Oxnard,1952,2,11,Community African Methodist Episcopal,Churches,,Community African Methodist Episcopal 170 E Meta (Ventura),,
Oxnard,1952,2,12,Community Methodist,Churches,,Community Methodist 201 Charles (Moorpark),,
Oxnard,1952,2,13,Community Presbyterian,Churches,,Community Presbyterian W Aliso cor Foothill blvd (Ojai),,
Oxnard,1952,2,14,Community Presbyterian,Churches,,Community Presbyterian 156 E Scott (Port Hueneme),,
Oxnard,1952,2,15,Country Church,Churches,,Country Church 101 West B (Port Hueneme),,
Oxnard,1952,2,16,El Sinai Temple,Churches,,El Sinai Temple 729 Cooper rd (Oxnard),,
Oxnard,1952,2,17,Evangelical Methodist,Churches,,Evangelical Methodist 3645 Telegraph rd (Ventura),,
Oxnard,1952,2,18,Faith Mission,Churches,,Faith Mission Simi,,
Oxnard,1952,2,19,First Baptist,Churches,,First Baptist 101 S Laurel (Ventura),,
Oxnard,1952,2,20,First Baptist,Churches,,First Baptist 406 South C (Oxnard),,
Oxnard,1952,2,21,First Baptist,Churches,,First Baptist 354 Fillmore (Fillmore),,
Oxnard,1952,2,22,First Baptist,Churches,,First Baptist 195 N Ventura (Ojai),,
Oxnard,1952,2,23,First Baptist,Churches,,First Baptist N 4th ne cor Pearl (Port Hueneme),,
Oxnard,1952,2,24,First Baptist,Churches,,First Baptist 241 N Mill (Santa Paula),,
Oxnard,1952,2,25,First Baptist,Churches,,First Baptist (Mexican) 166 S Hayes (Oxnard),,
Oxnard,1952,2,26,First Brethren,Churches,,First Brethren 422 Central (Fillmore),,
Oxnard,1952,2,27,First Christian,Churches,,First Christian 1006 E Main (Ventura),,
Oxnard,1952,2,28,First Christian,Churches,,First Christian 829 Railroad av (Santa Paula),,
Oxnard,1952,2,29,First Church of Christ Scientist,Churches,,First Church of Christ Scientist 700 E Main (Ventura),,
Oxnard,1952,2,30,First Church of Christ Scientist,Churches,,First Church of Christ Scientist 200 South D (Oxnard),,
Oxnard,1952,2,31,First Church of Christ Scientist,Churches,,First Church of Christ Scientist 465 3d (Fillmore),,
Oxnard,1952,2,32,First Church of Christ Scientist,Churches,,First Church of Christ Scientist 311 N Blanch (Ojai),,
Oxnard,1952,2,33,First Church of Christ Scientist,Churches,,First Church of Christ Scientist 600 Pleasant (Santa Paula),,
Oxnard,1952,2,34,First Lutheran,Churches,,First Lutheran 78 Chrisman av (Ventura),,
Oxnard,1952,2,35,First Methodist,Churches,,First Methodist 1338 E Santa Clara (Ventura),,
Oxnard,1952,2,36,First Methodist,Churches,,First Methodist 400 Fillmore (Fillmore),,
Oxnard,1952,2,37,First Presbyterian,Churches,,First Presbyterian 600 South D (Oxnard),,
Oxnard,1952,2,38,First Presbyterian,Churches,,First Presbyterian 455 Central (Fillmore),,
Oxnard,1952,2,39,First Presbyterian,Churches,,First Presbyterian 121 Davis (Santa Paula),,
Oxnard,1952,2,40,First Southern Baptist,Churches,,First Southern Baptist 241 Hill (Oxnard),,
Oxnard,1952,2,41,First Southern Baptist,Churches,,First Southern Baptist 217 N 10th (Santa Paula),,
Oxnard,1952,2,42,First Universalist,Churches,,First Universalist 736 E Main (Santa Paula),,
Oxnard,1952,2,43,Foursquare,Churches,,Foursquare 660 South C (Oxnard),,
Oxnard,1952,2,44,Foursquare,Churches,,Foursquare 330 Sespe (Fillmore),,
Oxnard,1952,2,45,Foursquare,Churches,,Foursquare 611 E Main (Santa Paula),,
Oxnard,1952,2,46,Foursquare Gospel,Churches,,Foursquare Gospel 889 E Santa Clara (Ventura),,
Oxnard,1952,2,47,Foursquare Gospel,Churches,,Foursquare Gospel 126 N Walnut (Moorpark),,
Oxnard,1952,2,48,Foursquare Gospel,Churches,,Foursquare Gospel 424 N Montgomery (Ojai),,
Oxnard,1952,2,49,Free Methodist,Churches,,Free Methodist Moorpark,,
Oxnard,1952,2,50,Free Will Baptist,Churches,,Free Will Baptist 903 Ventura (Santa Paula),,
Oxnard,1952,2,51,Full Gospel,Churches,,Full Gospel 1024 N Ventura av (Ventura),,
Oxnard,1952,2,52,Gethsemane Pentecostal,Churches,,Gethsemane Pentecostal 410 N 12th (Santa Paula),,
Oxnard,1952,2,53,Holy Cross Roman Catholic,Churches,,Holy Cross Roman Catholic 231 Magnolia (Moorpark),,
Oxnard,1952,2,54,Hongwanji Buddhist,Churches,,Hongwanji Buddhist 234 E 6th (Oxnard),,
Oxnard,1952,2,55,Japanese Methodist,Churches,,Japanese Methodist 639 South A (Oxnard),,
Oxnard,1952,2,56,Jehovah's Witnesses,Churches,,Jehovah's Witnesses (Kingdom Hall) 902 E Main (Ventura),,
Oxnard,1952,2,57,Jehovah's Witnesses,Churches,,Jehovah's Witnesses (Kingdom Hall) 136 N Ojai (Santa Paula),,
Oxnard,1952,2,58,Lutheran Church of Our Redeemer,Churches,,Lutheran Church of Our Redeemer 721 Doris av (Oxnard),,
Oxnard,1952,2,59,Methodist,Churches,,Methodist 4th (Simi),,
Oxnard,1952,2,60,Mexican Evangelical,Churches,,Mexican Evangelical 280 S Ventura av (Ventura),,
Oxnard,1952,2,61,Mexican Methodist,Churches,,Mexican Methodist 335 Main (Fillmore),,
Oxnard,1952,2,62,Mexican Methodist,Churches,,Mexican Methodist 466 Charles (Moorpark),,
Oxnard,1952,2,63,Mexican Methodist,Churches,,Mexican Methodist 1017 Santa Paula (Santa Paula),,
Oxnard,1952,2,64,Mission Libre Pentecostal,Churches,,Mission Libre Pentecostal 6th (Saticoy),,
Oxnard,1952,2,65,Missionary Baptist,Churches,,Missionary Baptist 688 N Ventura av (Ventura),,
Oxnard,1952,2,66,Morning Star Church of Christ,Churches,,Morning Star Church of Christ 415 N Harrison av (Oxnard),,
Oxnard,1952,2,67,Ojai Missionary Baptist,Churches,,Ojai Missionary Baptist 515 N Fulton (Ojai),,
Oxnard,1952,2,68,Our Lady of Guadalupe,Churches,,Our Lady of Guadalupe (Catholic) 443 N Oak (Santa Paula),,
Oxnard,1952,2,69,Pentecostal Church of God House of Prayer,Churches,,Pentecostal Church of God House of Prayer 166 N Garden (Oxnard),,
Oxnard,1952,2,70,Pentecostal Holiness,Churches,,Pentecostal Holiness 4312 N Ventura av (Ventura),,
Oxnard,1952,2,71,Pentecostal Holiness,Churches,,Pentecostal Holiness 136 S Ojai (Santa Paula),,
Oxnard,1952,2,72,Peoples,Churches,,Peoples 516 E Main (Ventura),,
Oxnard,1952,2,73,Pilgrim Holiness,Churches,,Pilgrim Holiness 519 Sheridan way (Ventura),,
Oxnard,1952,2,74,Pilgrim Holiness,Churches,,Pilgrim Holiness Topa Topa cor S Ventura (Ojai),,
Oxnard,1952,2,75,Piru Community Center,Civic Organizations,,Piru Community Center cor Church (Piru),,
Oxnard,1952,2,76,Pleasant Valley Baptist,Churches,,Pleasant Valley Baptist Ventura blvd (Camarillo),,
Oxnard,1952,2,77,Primitive Baptist,Churches,,Primitive Baptist 309 Ventura (Santa Paula),,
Oxnard,1952,2,78,St Andrews Masonic,Secret Societies,,St Andrews Masonic ct at W Aliso (Ojai),,
Oxnard,1952,2,79,St Francis of Assisi,Churches,,St Francis of Assisi (Catholic) 460 Central (Fillmore),,
Oxnard,1952,2,80,St John's Lutheran,Churches,,St John's Lutheran 260 South H (Oxnard),,
Oxnard,1952,2,81,St John's Methodist,Churches,,St John's Methodist 869 E Main (Ventura),,
Oxnard,1952,2,82,St Paul's Baptist,Churches,,St Paul's Baptist 320 W 7th (Oxnard),,
Oxnard,1952,2,83,St Paul's Episcopal,Churches,,St Paul's Episcopal 120 S Oak (Ventura),,
Oxnard,1952,2,84,St Paul's Episcopal,Churches,,St Paul's Episcopal 113 N 7th (Santa Paula),,
Oxnard,1952,2,85,St Paul's Methodist,Churches,,St Paul's Methodist 600 South C (Oxnard),,
Oxnard,1952,2,86,St Rose of Lima,Churches,,St Rose of Lima Simi,,
Oxnard,1952,2,87,St Sebastian,Churches,,St Sebastian (Catholic) 229 N 9th (Santa Paula),,
Oxnard,1952,2,88,St Thomas Aquinas,Churches,,St Thomas Aquinas (Catholic) 500 E Ojai (Ojai),,
Oxnard,1952,2,89,Salvation Army The,Welfare Organizations,,Salvation Army The 155 S Oak (Ventura),,
Oxnard,1952,2,90,Salvation Army The,Welfare Organizations,,Salvation Army The 425 South B (Oxnard),,
Oxnard,1952,2,91,San Buenaventura Mission,Churches,,San Buenaventura Mission 211 E Main (Ventura),,
Oxnard,1952,2,92,San Juan Catholic,Churches,,San Juan Catholic 521 Cooper rd (Oxnard),,
Oxnard,1952,2,93,San Salvador Roman Catholic,Churches,,San Salvador Roman Catholic Main ne cor Market (Piru),,
Oxnard,1952,2,94,Santa Clara Catholic,Churches,,Santa Clara Catholic 307 South E (Oxnard),,
Oxnard,1952,2,95,Santa Paula Methodist,Churches,,Santa Paula Methodist 143 N Mill (Santa Paula),,
Oxnard,1952,2,96,Saticoy Community,Churches,,Saticoy Community Saticoy av cor Darling rd (Saticoy),,
Oxnard,1952,2,97,Seventh-Day Adventist,Churches,,Seventh-Day Adventist 396 S San Clemente (Ventura),,
Oxnard,1952,2,98,Seventh-Day Adventist,Churches,,Seventh-Day Adventist 727 South D (Oxnard),,
Oxnard,1952,2,99,Seventh-Day Adventist,Churches,,Seventh-Day Adventist Willard way nw cor Joyce dr (Port Hueneme),,
Oxnard,1952,2,100,Seventh-Day Adventist,Churches,,Seventh-Day Adventist 318 Ventura (Santa Paula),,
Oxnard,1952,3,3,Spanish Union Mission,Churches,,Spanish Union Mission 300 N Ojai (Santa Paula),,
Oxnard,1952,3,4,Star of the Sea,Churches,,Star of the Sea (Catholic) E Clara se cor San Pedro (Port Hueneme),,
Oxnard,1952,3,5,Temple of Faith Spiritualist,Churches,,Temple of Faith Spiritualist 373 S Oak (Ventura),,
Oxnard,1952,3,6,Trinity Baptist,Churches,,Trinity Baptist 315 Anita av (Oxnard),,
Oxnard,1952,3,7,Trinity Episcopal,Churches,,Trinity Episcopal 600 Saratoga (Fillmore),,
Oxnard,1952,3,8,Trinity Lutheran,Churches,,Trinity Lutheran 1848 Poli (Ventura),,
Oxnard,1952,3,9,Ventura Assembly of God,Churches,,Ventura Assembly of God 1113 E Main (Ventura),,
Oxnard,1952,3,10,Ventura Community,Uncategorized,,Ventura Community 115 Lincoln dr (Ventura),,
Oxnard,1952,3,12,Leland's Cigar Store,Uncategorized,,Leland's Cigar Store 956 E Main (Santa Paula),,
Oxnard,1952,3,13,Mick's Cigar & News Stand,Uncategorized,,Mick's Cigar & News Stand 823 E Main (Santa Paula),,
Oxnard,1952,3,14,Plaza Cigar Store,Uncategorized,,Plaza Cigar Store 444 South B (Oxnard),,
Oxnard,1952,3,15,Pusey's Cigar & News Stand,Uncategorized,,Pusey's Cigar & News Stand 916 Main (Santa Paula),,
Oxnard,1952,3,17,Glen City Candy & Tobacco,Uncategorized,,Glen City Candy & Tobacco 1073 E Main (Santa Paula),,
Oxnard,1952,3,19,Rocklite Products,Uncategorized,,Rocklite Products 1800 N Ventura av (Ventura),,
Oxnard,1952,3,21,Acme Cleaners,Uncategorized,,Acme Cleaners 623 Cooper rd (Oxnard),,
Oxnard,1952,3,22,American Cleaners,Uncategorized,,American Cleaners 418 South B (Oxnard),,
Oxnard,1952,3,23,American Dry Cleaners,Uncategorized,,American Dry Cleaners 2031 Thompson blvd (Ventura),,
Oxnard,1952,3,24,Arcade Cleaners,Uncategorized,,Arcade Cleaners 350 N Ventura av (Ventura),,
Oxnard,1952,3,25,Arrow Cleaners,Uncategorized,,Arrow Cleaners 1838 Saviers rd (Oxnard),,
Oxnard,1952,3,26,Arrow Cleaners,Uncategorized,,Arrow Cleaners 137 Market (Port Hueneme),,
Oxnard,1952,3,27,Bib & Tucker,Uncategorized,,Bib & Tucker 546 Santa Clara (Fillmore),,
Oxnard,1952,3,28,Buckner Cleaners,Uncategorized,,Buckner Cleaners 308 E Ojai av (Ojai),,
Oxnard,1952,3,29,CENTURY CLEANERS,Uncategorized,,"CENTURY CLEANERS, 151 E 5th, Oxnard, Tel 66-2131 (For further informa- tion see page 15 Buyers' Guide and back cover)",,
Oxnard,1952,3,30,City Cleaners,Uncategorized,,City Cleaners 724 S Oxnard blvd (Oxnard),,
Oxnard,1952,3,31,Cut-Rate Cleaners,Uncategorized,,Cut-Rate Cleaners 2320 E Main and 480 N Ventura av (Ventura),,
Oxnard,1952,3,32,Cut-Rate Cleaners,Uncategorized,,Cut-Rate Cleaners 316 and 340 S 5th (Oxnard),,
Oxnard,1952,3,33,Domestic Laundry & Sanitone Cleaners,Uncategorized,,Domestic Laundry & Sanitone Cleaners 70 N Ventura av (Ventura),,
Oxnard,1952,3,34,Ellis Cleaners,Uncategorized,,Ellis Cleaners 518 E Main (Santa Paula),,
Oxnard,1952,3,35,F& O Cleaners,Uncategorized,,F& O Cleaners 445 S Oxnard blvd (Oxnard),,
Oxnard,1952,3,36,F & O Locker Club,Uncategorized,,F & O Locker Club 451 S Oxnard blvd (Oxnard),,
Oxnard,1952,3,37,Fort Opal Cleaners,Uncategorized,,Fort Opal Cleaners 48-50 S Chestnut (Ventura),,
Oxnard,1952,3,38,Hap's Valet Service,Uncategorized,,Hap's Valet Service 70 S Oak (Ventura),,
Oxnard,1952,3,39,Heavens The Cleaner,Uncategorized,,Heavens The Cleaner 39 S California (Ventura),,
Oxnard,1952,3,40,House of Hutchins,Uncategorized,,House of Hutchins 922 E Main (Santa Paula),,
Oxnard,1952,3,41,Ideal Cleaners,Uncategorized,,Ideal Cleaners 625 S Oxnard blvd (Oxnard),,
Oxnard,1952,3,42,Keltner Jack Camarillo,Uncategorized,,Keltner Jack Camarillo,,
Oxnard,1952,3,43,Lloyd's Cleaning Works,Uncategorized,,Lloyd's Cleaning Works 543 South C (Oxnard),,
Oxnard,1952,3,44,Love's Cleaners,Uncategorized,,Love's Cleaners 105 S Signal (Oj ai),,
Oxnard,1952,3,45,Mission Cleaners,Uncategorized,,Mission Cleaners 218 W 6th (Oxnard),,
Oxnard,1952,3,46,Moorpark Cleaners,Uncategorized,,Moorpark Cleaners Moorpark,,
Oxnard,1952,3,47,Oxnard Pearl Laundry & Cleaners,Uncategorized,,Oxnard Pearl Laundry & Cleaners 134 En-terprise (Oxnard),,
Oxnard,1952,3,48,Paramount Cleaners,Uncategorized,,Paramount Cleaners 1727 E Main (Ventura),,
Oxnard,1952,3,49,Paris Cleaners,Uncategorized,,Paris Cleaners 752 E Main (Ventura),,
Oxnard,1952,3,50,Poinsettia Cleaners,Uncategorized,,Poinsettia Cleaners 634 E Main (Ventura),,
Oxnard,1952,3,51,Port Hueneme Cleaners & Tailors,Uncategorized,,Port Hueneme Cleaners & Tailors 230 Broad (Port Hueneme),,
Oxnard,1952,3,52,Saticoy Cleaners,Uncategorized,,Saticoy Cleaners Saticoy,,
Oxnard,1952,3,53,Talady Cleaners,Uncategorized,,Talady Cleaners 826 E Main (Santa Paula),,
Oxnard,1952,3,54,Unique Cleaners,Uncategorized,,Unique Cleaners 2020 E Main (Ventura),,
Oxnard,1952,3,55,Wellman Cleaners & Tailors,Uncategorized,,Wellman Cleaners & Tailors 116 Davis (Santa Paula),,
Oxnard,1952,3,56,World Cleaners,Uncategorized,,World Cleaners 2098 Thompson blvd (Ventura),,
Oxnard,1952,3,58,CENTURY CLEANERS,Uncategorized,,"CENTURY CLEANERS, 151 E 5th, Oxnard, Tel 66-2131 (For further informa- tion see page 15 Buyers' Guide and back cover)",,
Oxnard,1952,3,60,Buenaventura Clinic The,Hospitals,,Buenaventura Clinic The 72 Eugenia dr (Ventura),,
Oxnard,1952,3,61,Buenaventura Clinic The,Hospitals,,Buenaventura Clinic The 118 South A (Oxnard),,
Oxnard,1952,3,63,CENTURY CLEANERS,Uncategorized,,"CENTURY CLEANERS, 151 E 5th, Ox-nard. Tel 66-2131 (For further informa- tion see page 15 Buyers' Guide and back cover)",,
Oxnard,1952,3,65,CENTURY CLEANERS,Uncategorized,,"CENTURY CLEANERS, 151 E 5th, Ox-nard, Tel 66-2131 (For further informa- tion see page 15 Buyers' Guide and back cover)",,
Oxnard,1952,3,89,House of Hutchins,Uncategorized,,House of Hutchins 922 Main (Santa Paula),,
Oxnard,1952,4,1,Ruth's Apparel Shop,Uncategorized,,Ruth's Apparel Shop 1040 N Ventura av,,
Oxnard,1952,4,2,Salvation Army Salvage Store,Welfare Organizations,,Salvation Army Salvage Store 362 N Ventura av (Ventura),,
Oxnard,1952,4,3,Salvation Army Store,Welfare Organizations,,Salvation Army Store 128 E 5th (Oxnard),,
Oxnard,1952,4,5,A & A Dress Shop,Uncategorized,,A & A Dress Shop 518 Kensington dr (Fillmore),,
Oxnard,1952,4,6,Alderman Ruth M,Uncategorized,,Alderman Ruth M 955 E Main (Santa Paula),,
Oxnard,1952,4,7,Anita Shop,Uncategorized,,Anita Shop 484 E Main (Ventura),,
Oxnard,1952,4,8,Anita's Store,Uncategorized,,Anita's Store 106 E 5th (Oxnard),,
Oxnard,1952,4,9,Anne & John's Shop,Uncategorized,,Anne & John's Shop 136 North A (Oxnard),,
