city,year,page,line_no,organization_name,category,sub_category,line,address,description
Stockton,1876,41199,6,"COMMANDERY, NO.",Patriotic Organizations,,"COMMANDERY, NO. - month, at Masonic. E. R. Hedges, E. Chalmers, C. G.; T. K. Hook, J. W. Recorder; Isaac; Sword Bearer; G Sentinel.",,
Stockton,1876,41199,7,HARTLEY LODGE.,Benevolent and Fraternal,,"HARTLEY LODGE. Rite.-Officers: M. E. S. G. W.; Grissim, E. Orato S. Thresher, E. T; James M. Daniel, G. Expert; Frank kett, V. G. Capt.",,
Stockton,1876,41199,8,ST. PAUL CHAPTER.,Benevolent and Fraternal,,"ST. PAUL CHAPTER. S. Titus, M. M. Warden; James Davies, Val. Orat; S. Thresher, M.; Frank Stewart, M; Thomas Driver, Ty.",,
Stockton,1876,41199,9,LIBANUS COUNCIL,Benevolent and Fraternal,,"LIBANUS COUNCIL, Isaac S. Titus, M. L P.; J. R. Scott Ja; Lewis M. Cutting, Al; John Sedgwick, Trea.",,
Stockton,1876,41199,7,Masonic Hall,Uncategorized,,Masonic Hall. Number of,,
Stockton,1876,41199,34,"COMMANDERY, No. 8",Patriotic Organizations,,"COMMANDERY, No. 8. -Meet on the first Friday of every",,
Stockton,1876,41199,35,Masonic Hall,Patriotic Organizations,,"month, at Masonic Hall. Number of members, 60. Officers:",,
Stockton,1876,41199,50,"ST. PAUL CHAPTER, ROSE CROIX, No. 3.",Secret Societies,,"ST. PAUL CHAPTER, ROSE CROIX, No. 3.-Officers: Isaac",,
Stockton,1876,41199,58,"LIBANUS COUNCIL, No. 3, of Princes of Jerusalem",Secret Societies,,"LIBANUS COUNCIL, No. 3, of Princes of Jerusalem. Officers:",,
Stockton,1876,41199,2,Independent Order of Odd Fellows,Benevolent and Fraternal,,Independent Order of Odd Fellows.,,
Stockton,1876,41199,3,O. F. Hall Association,Secret Societies,,"This organization has a hall, built and owned by the O. F. Hall Association, on the corner of Hunter and Main streets.",,
Stockton,1876,41199,5,PARKER ENCAMPMENT,Secret Societies,,"PARKER ENCAMPMENT, No. 3. - Instituted June, 1853. Meets first and third Monday of every month, at Odd Fellows's Hall. Number of members, 60. G. W. Melone, C. P.; C. E. Perkins, H. P.; A. H. Randall, S. W.; C. F. Rea, Scribe; M. Severy, Treasurer; E. H. Rodman, J. W.",,
Stockton,1876,41199,6,CHARITY LODGE,Secret Societies,,"CHARITY LODGE, No. 6. - Meets every Wednesday, at Odd Fellows' Hall. Number of members, 200. E. A. Tretheway, N. G.; James Stevenson, V. G.; G. C. Hyatt, Rec. Sec.; A. G. Brown, Per. Sec.; John Jackson, Treasurer.",,
Stockton,1876,41199,8,Knights of Pythias,Secret Societies,,Knights of Pythias.,,
Stockton,1876,41199,9,Red Men's Hall,Secret Societies,,"CHARTER OAK, No. 20. - Meets on every Wednesday, at Red Men's Hall. Number of members, 110. Cyrus S. Eichelberger, P. C.; D. H. Hoffman, C. C.; P.G. Teft, V. C.; C. M. Carr, Prelate; Joseph Fyfe, K. of R. & S.; Wm. Christian, M. of E.; Charles Scott, M. of F.; Thomas George, M. at A.; James Edwards, Jr., I. G.; C. C. Lyons, O. G.",,
Stockton,1876,41199,10,Red Men's Hall,Secret Societies,,"CENTENNIAL, No. 38. - Meets on every Saturday, at Red Men's Hall. Number of members, 80. Henry Adams, P. C.; S. G. S. Dun Keeler, Prelate: G. Grunsky, M. of E. M. at A.; Stanton I.",,
Stockton,1876,41199,12,Hope Lodge,Uncategorized,,"Hope Lodge, No. Hook's Building. H. Kolman, Presic uels, Treasurer; Assistant Monitor; side Guardian.",,
Stockton,1876,41199,14,Stockton Grove,Benevolent and Fraternal,,"Stockton Grove, evening, at Druids March 17, 1874. Eug M. L. Kaiser, Secre Schuler, Inside Gua Eshbach, Conductor.",,
Stockton,1876,41199,7,Ancient Order of Hibernians,Patriotic Organizations,,Ancient Order of Hibernians.,,
Stockton,1876,41199,9,B'nai B'rith,Benevolent and Fraternal,,B'nai B'rith.,,
Stockton,1876,41199,11,United Ancient Order of Druids,Secret Societies,,United Ancient Order of Druids.,,
Stockton,1876,41199,1,Improved Order of Red Men,Benevolent and Fraternal,,Improved Order of Red Men.,,
Stockton,1876,41199,2,MONTEZUMA TRIBE,Benevolent and Fraternal,,"MONTEZUMA TRIBE, NO. 18. - Constituted June 8, 1869. Meets every Thursday night at Red Men's Hall, corner Main and San Joaquin streets. Number of members, 83. J. L. Mowbray, Sachem; S. A. Hathaway, S. S.; F. C. Hahn, J. S.; Eugene Lehe, C. of R.; R. Gnekow, K. of W.; A. McWha, G. of W.; C. C. Lyons, G. of F. TRUSTEES.-M. S. Thresher, S. A. Hathaway and S. Badger.",,
Stockton,1876,41199,3,IROQUOIS TRIBE,Benevolent and Fraternal,,"IROQUOIS TRIBE, NO. 35. -Instituted July 6, 1870. Meets every Tuesday night at Red Men's Hall. Number of members, 82. Geo. S. Edwards, Sachem; L. Sellman, S. S.; J. C. Bullard, J. S.; W. M. Gibson, C. of R.; F. S. Hinds, K. of W.; P. Sciuttich, G. of W.; C. C. Lyons, G. of F. TRUSTEES. William Christian, G. C. Carlon and Frank Miller.",,
Stockton,1876,41199,4,GRAND LODGE OF THE STATE OF CALIFORNIA,Secret Societies,,"Knights of the Blue Cross. GRAND LODGE OF THE STATE OF CALIFORNIA. - Meets first Sunday of every month at Druid's Hall. W. T. A. Gibson, M. W. G. C.; John P. Kafitz, M. W. I. O.; Stephen Badger, M. W. V. G. C.; A. M. Noble, M. W. S.; F. S. Hinds, M. W. T.; William Christian, M. W. Ch.; William Smith, M. W. Con.; Max Magner, M. W. I. G.; H. P. Mount, M. W. O. G.",,
Stockton,1876,41199,5,STOCKTON CHARTER,Secret Societies,,"STOCKTON CHARTER, No. 1.- Instituted September 9, 1875. Meets every Saturday afternoon at Druid's Hall. Membership, 38. J. D. McDougald, G. C.; A. M. Noble, V. G. C.; John P. Kafitz, Secretary; F. S. Hinds, Treasurer; A. R. McCall, Cond.; William Smith, I. G.; Fred. Baker, O. G.; Hank Mount, Chaplain.",,
Stockton,1876,41199,6,LOCUST CHARTE,Secret Societies,,"LOCUST CHARTE Meets at the Eigh of Members, 17. T. J. Stephens, V; - Mires, Con.; B. E G.; Thomas Lewis",,
Stockton,1876,41199,7,San Joaquin Incorporated,Uncategorized,,"MISC San Joaquin Incorporated 15 Odd Fellows' Bu tember. L. U. Arnold, Vice Pre Hinds, Treasurer",,
Stockton,1876,41199,8,Grangers Incorporated,Uncategorized,,"Grangers Incorporated M and general com; Stock $250,000, $ Main, and 150 Burge, Secretary Overhiser, H. M Fred. Brownell, J Farmers' Co-ope; Incorporated Ma merce, and conduct; ital Stock $300,000 Paulsell, President; Directors: A. C. Pau D. Harrisio Beecher, D. L. Camp",,
Stockton,1876,41199,1,Men's Hall,Secret Societies,,"RECTORY. of Red Men. Constituted June 8, 18 ed Men's Hall, corner M er of members, 83. J.L ay, S. S.; F. C. Hahn, Gnekow, K. of W.; 1 G. of F. 5. A. Hathaway and S ted July 6, 1870. Meets en's Hall. Number of Sachem; L. Sellman, S Gibson, C. of R.; F.S. of W.; C. C. Lyons, G. C. Carlon and Frank Cross.",,
Stockton,1876,41199,2,ALIFORNIA,Secret Societies,,"ALIFORNIA. Meets first 11. W. T. A. Gibson, W. I. O.; Stephen ble, M. W. S.; F. S M. W. Ch.; William M. W. I. G.; H.P. ed September 9, 1875. id's Hall. Member- M. Noble, V. G. C.; ds, Treasurer; A. R. Fred. Baker, O. G.;",,
Stockton,1876,41199,5,"LOCUST CHARTER, NO. 2.",Uncategorized,,"LOCUST CHARTER, NO. 2.-Instituted April 15th, 1876. Meets at the Eight Mile House, Sacramento Road. Number of Members, 17. W. Minta, P. G.; O. R. Smith, G. C.; T. J. Stephens, V. G. C.; Andrew Jackson, Secretary; L. Mires, Con.; B. Breidenbacher, Chaplain; C. F. Meyer, I. G.; Thomas Lewis, O. G.",,
Stockton,1876,41199,7,San Joaquin Valley District Agricultural Society,Civic Organizations,,"San Joaquin Valley District Agricultural Society. Incorporated 1861. Meet at the call of the President at Odd Fellows' Building, room 9. Fairs usually held in September. L. U. Shippee, President; J. E. Moore and F. Arnold, Vice Presidents; H. W. Weaver, Secretary; F. S. Hinds, Treasurer; A. Wolf and Geo Chalmers, Directors.",,
Stockton,1876,41199,8,Grangers' Union of San Joaquin Valley,Civic Organizations,,"Grangers' Union of San Joaquin Valley. Incorporated May 14, 1874. Objects: Trade, Commerce, and general commission and mercantile business. Capital Stock $250,000, $25 per share. Place of business 280-282 Main, and 150 Levee. Andrew Wolf, President; S. S. Burge, Secretary. Board of Directors: A. Wolf, W. L. Overhiser, H. M. Fanning, W. H. Snow, John Wasley, Fred. Brownell, John N. Woods, J. H. Cole, Ezra Fiske.",,
Stockton,1876,41199,9,Farmers' Co-operative Union of San Joaquin Valley,Civic Organizations,,"Farmers' Co-operative Union of San Joaquin Valley. Incorporated March 24, 1873. Objects: Trade, Commerce, and conducting a general mercantile business. Capital Stock $300,000; 3,000 shares of $100 each. A. C. Paulsell, President; I. R. Wilbur, Secretary. Board of Directors: A. C. Paulsell, C. Swain, J. R. W. Hitchcock, S. Dunham, D. Harrison, J. U. Castle, J. M. Garwood, J. L. Beecher, D. L. Campbell.",,
Stockton,1876,41199,1,Ladies' Hebrew Benevolent Society,Benevolent and Fraternal,,"Ladies' Hebrew Benevolent Society. Meets first ofevery month, at Hebrew School-house. Mrs. B. Frankenheimer, President; Mrs. Wm. Kierski, Secretary; Mrs. A. Kohlberg, Treasurer.",,
Stockton,1876,41199,2,Ryhim Ahoovim Cemetery Association,Civic Organizations,,"Ryhim Ahoovim Cemetery Association. Location, bet. Pilgrim and Union, Poplar and Acacia sts. Wm. Kierski, President; Moses Marks, Vice Prest; L. M. Kaiser, Sec; J. Marks, Treasurer; Jacob Conway, Sexton.",,
Stockton,1876,41199,3,San Joaquin Valley Association of California Pioneers,Patriotic Organizations,,"San Joaquin Valley Association of California Pioneers. Organized November 23d, 1868. Membership, 120. Meets last Saturday of each month, at Pioneer Hall, El Dorado street, between Main and Levǝe. Dr. F. Walton Todd, President; Alonzo Rhodes, Secretary; T. K. Hook, Treasurer; Henry Adams, Marshal.",,
Stockton,1876,41199,4,San Joaquin Valley Association of Veterans of the Mexican War,Patriotic Organizations,,"San Joaquin Valley Association of Veterans of the Mexican War. Organized July 4th, 1876. Membership, 81. Frank Stewart, President; Thomas E. Ketchum, Vice-President and Marshal, and John H. Webster, Secretary.",,
Stockton,1876,41199,5,Stockton Turn Verein,Youth Organizations,,"Stockton Turn Verein. Organized May, 1856. Hall, East side Hunter, between Weber avenue and Channel street. Number of members, 100. Charles Grunsky, President; C. G. Ernest, Vice-President; William Fuegner, Secretary; Peter Mengel, Treasurer; F. X. Lecher, First Turnleader; H. Hess, Second Turnleader; George Heyman, Librarian; J. A. Grasberger, Steward.",,
Stockton,1876,41199,6,Independent Order of Good Templars,Secret Societies,,"Independent Order of Good Templars. Stockton, No. 182; organized July 15, 1875. Members, 62. Meets on every Tuesday night, at Champion Hall.",,
Stockton,1876,41199,7,HOPE ENCAMPMENT,Secret Societies,,"HOPE ENCAMPMENT at Hook's Building, hership, 70. L. W. Junr. Com.; Mrs. M H. Webster, Financ N. C. Hilke, Treasu O. G.; Rev. Thoma",,
Stockton,1876,41199,8,HARMONY ENCAMPMENT,Secret Societies,,"HARMONY ENCAMPMENT evening at Hook's Com.; Jennie Biss cording Secretary; Hodge, C. of H.; W I. G.; M. K. Dyer,",,
Stockton,1876,41199,9,St. Mary's,Miscellaneous,,"St. Mary's Total Organized May, 1 second and fourth members, 100. J. President; M. Lorig Secretary; J. M. Wa",,
Stockton,1876,41199,10,German-American,Miscellaneous,,"German-American Organized March, every month at their S between Hunter and 45. C. G. Ernest, F Peter Mengel, Treasure",,
Stockton,1876,41199,6,"William Hurrel, W. C. T.",Uncategorized,,"Verein. st side Hunter, between . Number of members, t; C. G. Ernest, Vice- cretary; Peter Mengel, rnleader; H. Hess, Sec- Librarian; J. A. Gras-ood Templars. y 15, 1875. Members, ht, at Champion Hall MISCELLANEOUS SOCIETIES. 47 William Hurrel, W. C. T.; Annie Allen, W. R. H. S.; Emma Austin, W. L. H. S.; Mary E. Goss, W. V. T.; Will W. Westbay, W. Secretary; Laura Harp, W. F. S.; William Harp, W. T.; James A. Rich, W. M.; Hattie J. Brown, W. D. M.; Josephine Draisme, W. I. G.; Charles G. Heidrick, W. O. G. William Jones, W. C.; M. H. Allen, P. W. C. T. Champions of the Red Cross. HOPE ENCAMPMENT No. 14.—Meets every Friday evening at Hook's Building, Main street near San Joaquin. Membership, 70. L. W. Elliott, Com.; Mrs. E. J. Williams, Junr. Com.; Mrs. M. J. Himes, Recording Secretary; John H. Webster, Financial Secretary; Hiram Hillyer, C. of H.; N. C. Hilke, Treasurer; Ida Wright, I. G.; Robert Daley, O. G.; Rev. Thomas W. Spanswick, Chaplain. HARMONY ENCAMPMENT No. 32.—Meets every Monday evening at Hook's Building. Membership, 70. J. E. Hall, Com.; Jennie Bissell, Junr. Com.; Wm. T. Compton, Recording Secretary; J. L. Mowbray, Financial Secretary; C. Hodge, C. of H.; W. H. Keeler, Treasurer; T. W. Northey, I. G.; M. K. Dyer, O. G.",,
Stockton,1876,41199,7,St. Mary's Total Abstinence and Benevolent Society,Benevolent and Fraternal,,"St. Mary's Total Abstinence and Benevolent Society. Organized May, 1875. Meet at St. Mary's School on the second and fourth Sunday of every month. Number of members, 100. J. J. Nunan, President; B. Underhill, Vice President; M. Lorigan, Treasurer; Peter Garvin, Recording Secretary; J. M. Ward, Corresponding Secretary.",,
Stockton,1876,41199,8,German-American School Association,Civic Organizations,,"German-American School Association. Organized March, 1865. Meet on the second Monday of every month at their School House, North side Lindsay street between Hunter and San Joaquin. Number of members, 45. C. G. Ernest, President; Max Helmrich, Secretary; Peter Mengel, Treasurer; M. Horwinsky, Teacher.",,
Stockton,1876,41199,1,St. Mary's Library and School Society,Libraries,,"St. Mary's Library and School Society. Organized October 28, 1872. Meet at St. Mary's School on the first Tuesday of every month. Number of members, 50. Number of volumes, 500. Rev. W. B. O'Connor, President and Treasurer; J. J. Nunan, Secretary and Librarian.",,
Stockton,1876,41199,2,Stockton Ladies Benevolent Society,Benevolent and Fraternal,,"Stockton Ladies Benevolent Society. Meets first Wednesday of every month. Number of members, -. Mrs. G. A. Shurtleff, President; Mrs. W. H. Keeler, Secretary; Mrs. R. B. Hall, Treasurer.",,
Stockton,1876,41199,3,Irish-American Benevolent Society,Benevolent and Fraternal,,"Irish-American Benevolent Society. Organized April -, 1869. Meets on second and last Sunday of every month at Pioneer Hall, east side El Dorado street, bet Main and Levee. Number of members, 42. Τ. C. Mallon, President; Thomas Walsh, Vice-President; John Sexton, Financial Secretary; Richard Lawton, Recording Secretary; P. F. Dolan, Treasurer.",,
Stockton,1876,41199,4,Roman Catholic Cemetery,Uncategorized,,"Cemeteries. I. O. O. F. Cemetery, between Union and Sacramento, Acacia and Poplar streets. B'nai B'rith (Jewish) Cemetery, between Pilgrim and Union, Acacia and Poplar streets. Roman Catholic Cemetery, between Aurora and Grant, Sonora and Church streets. Rural Cemetery, one mile north of Asylum.",,
Stockton,1876,41199,5,Stockton G Brigade,Uncategorized,,"Stockton G Brigade. Org Hall. Drill e J. W. Payne, Sergeant. L. E. Lycody, Paymaster; J. B. D. Hadley, Engine master; Major Gibson, Ordinance Major J. A. Shwood, Paymaster; E. Block, Serge",,
Stockton,1876,41199,6,Post office,Uncategorized,,"Post office. Location, Weber avenue. Postmaster, Cavis; Clerk, O. Office hours, days, 1:45 to 2 P. M.; money order. Arrival and departure, San Francisco mail, peropolis, San ABenicia and Antioch, Farmington, Oakd.",,
Stockton,1888,3145461,1,R. L. POLK & CO.,Uncategorized,,R. L. POLK & CO.'S BANKS AND BANKERS.,,
Stockton,1888,3145461,2,FIRST NATIONAL BANK,Uncategorized,,"FIRST NATIONAL BANK-Main corner Hunter; capital, $200,000; reserve, $140,000; Henry H. Hewlett, president; Phllip B. Fraser, cashier.",,
Stockton,1888,3145461,3,SAN JOAQUIN VALLEY BANK,Uncategorized,,"SAN JOAQUIN VALLEY BANK-210 Main; capital, $158,580; reserve, $70,000; Gilbert B. Claiborne, president; Charles E. Perkins, cashier.",,
Stockton,1888,3145461,4,STOCKTON BANK,Uncategorized,,"STOCKTON BANK-Main corner Center; Robert K. Reid, president; Richard W. Tully, cashier.",,
Stockton,1888,3145461,5,STOCKTON SAVINGS BANK,Uncategorized,,"STOCKTON SAVINGS BANK-247 Main; Henry S. Sargent, president; Sidney Newell, cashier.",,
Stockton,1888,3145461,6,STOCKTON SAVINGS AND LOAN SOCIETY,Uncategorized,,"STOCKTON SAVINGS AND LOAN SOCIETY-Main corner Hunter; capital, $500,000; reserve $285,000; L. U. Shippee, president; Fred M. West, cashier.",,
Stockton,1888,3145461,8,B'NAI B'RITH,Benevolent and Fraternal,,"B'NAI B'RITH-(Jewish) Between Pilgrim, Union, Acacia and Poplar.",,
Stockton,1888,3145461,9,STOCKTON RURAL CEMETERY ASSOCIATION,Miscellaneous,,"STOCKTON RURAL CEMETERY ASSOCIATION-One mile south of Insane Asylum. I. M. Cutting, secretary, Charles F Whale, superintendent of grounds.",,
Stockton,1888,3145461,1,Stockton Free Public Library,Libraries,,"Stockton Free Public Library; supported by tax levied by city; contains 9788 volumes. Wm. F. Clowdsley, librarian; Hattie M. Mann, assistant librarian; Walter S. Brown, second assistant and janitor.",,
Stockton,1888,3145461,2,Stockton Business College and Normal Institute,Uncategorized,,Stockton Business College and Normal Institute. Southeast corner California and Channel.,,
Stockton,1888,3145461,3,St. Mary's College,Uncategorized,,"St. Mary's College (Roman Catholic). San Joaquin, between Washington and Market.",,
Stockton,1888,3145461,4,St. Agnes Academy,Uncategorized,,"St. Agnes Academy. San Joaquin, corner Taylor.",,
Stockton,1888,3145461,5,Insane Asylum of the State of California,Hospitals,,"Insane Asylum of the State of California. Located between California and Sacramento streets, and extending northerly from Park street thirty-six blocks, the grounds containing 107 acres, nearly all of which was donated to the State by Capt. C. M. Weber in 1851, the date of the foundation of the present institution. The buildings are large and commodious, with facilities for the accommodation of about 1150 patients. H. N. Rucker, M. D., medical superintendent; W. A. Washington, M. D. and J. D. Young, assistant physicians; H. W. Taylor, superintendent's secretary; Mrs. E. Ramsell, matron; Walter M. Trivett, apothecary; T. J. Keyes, steward; J. Watson, supervisor.",,
Stockton,1888,3145461,6,Pacific Hospital,Hospitals,,"Pacific Hospital. Asa Clark, M. D., proprietor. South street, corner Center.",,
Stockton,1888,3145461,7,County Hospital,Hospitals,,"County Hospital. Located one mile from the Court House, on East street. Dr. S. P. Crawford, physician; Charles W. Ward, steward; Mrs. Etta L. Ward, matron. Under the control and management of the Board of Supervisors of the county. The expense of the institution is about $20,000 per annum. Average number of inmates about one hundred and twenty-five.",,
Stockton,1888,3145462,1,R. L. POLK & CO.,Uncategorized,,R. L. POLK & CO.'S,,
Stockton,1888,3145462,3,"THIRD BRIGADE, BRIGADIER GENERAL AND STAFF, N. G. C.",Patriotic Organizations,,"THIRD BRIGADE, BRIGADIER GENERAL AND STAFF, N. G. C.: Brigadier General James H. Budd, commanding, Stockton. Major Wm. M. Gibson, Assistant Adjutant General, Stockton. Major Samuel M. Woods, Brigade Inspector, Stockton. Major Charles H. Dohrmann, Ordnance Officer, Stockton. Major James E. Hughes, Engineer Officer, Fresno. Major S. D. Woods, Judge-Advocate, Stockton. Major Benj. R. Woodworth, Quartermaster, Fresno. Major G. Edward Colwell, Commissary, Fresno. Lieutenant Colonel Asa Clark, Surgeon, Stockton. Major J. D. McDougal, Paymaster, Stockton. Major Morgan D. Baker, Inspector of Rifle Practice, Stockton. Major Benjamin Armington, Signal Officer, Stockton. Captain H S Todman, Aid-de-Camp, Stockton. Captain Arthur S. Visher, Aid-de-Camp, Stockton.",,
Stockton,1888,3145462,4,"SIXTH REGIMENT OF INFANTRY, FIELD AND STAFF.",Patriotic Organizations,,"SIXTH REGIMENT OF INFANTRY, FIELD AND STAFF. Organized Feb. 21, 1888. Colonel Eugene Lehe, commanding, Stockton. Lieutenant-Colonel J. J. Nunan, Stockton. Major Stuart S. Wright, Fresno. Captain Frank E. Dunlap, Adjutant, Stockton. First Lieutenant O. J. Meade, Ordnance Officer, Fresno. First Lieutenant Adolph J. Hahn, Quartermaster, Stockton. First Lieutenant Robert E. Murray, Commissary, Stockton. Major Thomas Phillips, Surgeon, Stockton. First Lieutenant Frank E Austin, Paymaster, Stockton. First Lieutenant Frank Eshbach, Inspector of Rifle Practice, Stockton. First Lieutenant B. C. Crawford, Signal Officer, Stockton.",,
Stockton,1888,3145462,5,"COMPANY ""A,"" SIXTH INFANTRY BATTALION, THIRD BRIGADE, N. G. C.",Patriotic Organizations,,"COMPANY ""A,"" SIXTH INFANTRY BATTALION, THIRD BRIGADE, N. G. C.: ARMORY, Mozart Hall, Sutter southeast corner Main. Captain Wm. R. Johnson, 161 Magnolia; First Lieutenant James L. Andrews, 370 Elk; Second Lieutenant Edward D. Vogelsang, 262 Grant. Time of meeting, every Monday evening at 8 P. M.",,
Stockton,1888,3145462,6,"COMPANY ""B,"" SIXTH INFANTRY REGIMENT, THIRD BRIGADE, N. G. C.",Patriotic Organizations,,"COMPANY ""B,"" SIXTH INFANTRY REGIMENT, THIRD BRIGADE, N. G. C. ARMORY, Weber Hall, San Joaquin, between Market and Washington. Captain Edward Byrnes, 370 Channel; First Lieutenant Joseph Goodwin, Lindsay corner Ophir; Second Lieutenant James Byrnes, Market corner Commerce; First Sergeant Wm. Simpson, 370 Channel; Quartermaster Sergeant, Peter Martin, Fremont corner Stanislaus. Time of meeting, every Monday evening.",,
Stockton,1888,3145462,7,ST. ALOYSIUS CADETS.,Youth Organizations,,"ST. ALOYSIUS CADETS. Captain John Barrett; First Lieutenant Harry Fee; Second Lieutenant, James Larkin. Armory, Weber Hall, San Joaquin, bet. Market and Washington. Meet every Thursday at 3:30 P. M.",,
Stockton,1888,3145462,8,WASHINGTON CADETS.,Youth Organizations,,"WASHINGTON CADETS. Armory, Mozart Hall, Main cor. Sutter. Meet every Friday evening. Captain, Saul Confer jr.; First Lieutenant, James Ryan; Second Lieutenant, Frank Lissenden.",,
Stockton,1888,3145462,9,"MASONIC. STOCKTON COUNCIL NO. 10, ROYAL AND SELECT MASTERS",Benevolent and Fraternal,,"MASONIC. STOCKTON COUNCIL NO. 10, ROYAL AND SELECT MASTERS-Stated meetings first Wednesday in each month. Edward R. Hedges, T. Master; William Graham, Treasurer; John M. La Rue, Recorder.",,
Stockton,1888,3145462,1,STOCKTON COMMANDERY No. 8,Secret Societies,,"STOCKTON COMMANDERY No. 8, KNIGHTS TEMPLAR-Stated Assemblies, first Friday in each month. Joseph Mills Cavis, Em. Commander; Philip B. Fraser, Generalissimo; Edward Scott, Capt. General; John Garwood, Prelate; Henry E. Robbins, S. Warden; Henry C. Keyes, Jr Warden; Thomas K. Hook, Treasurer; Minord S. Thresher, Recorder; Archibald Leitch, St. Bearer; Columbus Hurd, Sword Bearer; Samuel Heney, Warder; Philip T. Brown, Sentinel.",,
